"","Region","Market","Month","Year","Longitude","Latitude","pkg.wht.bread","pkg.wht.white","pkg.wht.mixed","pkg.wht.blred","pkg.wht.shaja","pkg.wht.unshe","pkg.wht.millw","pkg.wht.millm","pkg.wht.milla","pkg.wht.maltw","pkg.wht.pbula","pkg.wht.allwh"
"1016","SNNP","Amaya","June",2018,36.68000727,7.105541206,4.39,16.3,NA,15.07,NA,32,NA,NA,NA,NA,NA,16.3
"1017","SNNP","Shewa- Bench ","March",2018,NA,NA,5,16,14,13,NA,30,NA,NA,35,NA,NA,16
"1018","SNNP","Mizan- Teferi ","March",2018,35.41120174,6.883477024,6.07,14,13,13,NA,30,NA,NA,60,22,NA,14
"1019","SNNP","Deri","March",2018,36.28577951,7.384839762,5.83,NA,10.25,NA,12.51,NA,NA,NA,NA,NA,NA,10.25
"1020","SNNP","Amaro Kele ","March",2018,6.083333333,38.03333333,6.09,13.98,NA,NA,NA,25,NA,NA,NA,NA,NA,13.98
"1021","SNNP","Soyama","March",2018,5.7,37.88333333,5.38,10.14,8.82,NA,28.98,32,NA,NA,NA,NA,NA,10.14
"1022","SNNP","Karate","March",2018,5.25,37.48333333,6.67,11.58,13.91,13.77,NA,40,NA,NA,NA,NA,NA,11.58
"1023","SNNP","Gidola","March",2018,37.34772952,5.647078098,5.4,15.42,13.71,16.29,30,NA,NA,NA,NA,NA,NA,15.42
"1024","SNNP","Tercha","March",2018,37.175334,7.146295,6,14,13,12,NA,25.5,NA,NA,NA,NA,NA,14
"1025","SNNP","Besite- chere ","March",2018,NA,NA,6.09,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"1026","SNNP","Lasoka","March",2018,36.60777815,6.30774507,5.19,14.29,NA,11.29,NA,NA,NA,NA,NA,NA,NA,14.29
"1027","SNNP","Amaya","March",2018,36.68000727,7.105541206,4.13,11.28,NA,11.32,NA,28.98,NA,NA,NA,NA,NA,11.28
"1028","SNNP","Shewa- Bench ","May",2018,NA,NA,7.25,18,16,16,NA,30,NA,NA,35,NA,NA,18
"1029","SNNP","Mizan- Teferi ","May",2018,35.41120174,6.883477024,6.6,16,15,15,NA,30,NA,NA,60,25,NA,16
"1030","SNNP","Deri","May",2018,36.28577951,7.384839762,5.83,NA,13.67,NA,15.79,NA,NA,NA,NA,NA,NA,13.67
"1031","SNNP","Amaro Kele ","May",2018,6.083333333,38.03333333,5.85,16.04,NA,NA,NA,28,NA,NA,NA,NA,NA,16.04
"1032","SNNP","Soyama","May",2018,5.7,37.88333333,6.39,10.47,9.37,10.2,NA,NA,NA,NA,NA,NA,NA,10.47
"1033","SNNP","Karate","May",2018,5.25,37.48333333,7.07,NA,17.84,16.49,NA,NA,NA,NA,NA,NA,NA,16.49
"1034","SNNP","Gidola","May",2018,37.34772952,5.647078098,7.78,15.3,13.56,11.9,14.12,NA,NA,NA,NA,NA,NA,15.3
"1035","SNNP","Tercha","May",2018,37.175334,7.146295,7.78,18,16,15,NA,25,NA,NA,NA,NA,NA,18
"1036","SNNP","Besite- chere ","May",2018,NA,NA,5.49,16.49,NA,NA,NA,25,NA,NA,NA,NA,NA,16.49
"1037","SNNP","Lasoka","May",2018,36.60777815,6.30774507,7.14,16.67,NA,16.67,NA,NA,NA,NA,NA,NA,NA,16.67
"1038","SNNP","Amaya","May",2018,36.68000727,7.105541206,4.49,11.9,NA,12.11,NA,31.5,NA,NA,NA,NA,NA,11.9
"1039","SNNP","Shewa- Bench ","November",2017,NA,NA,7,17.49,14.49,14.49,NA,31.46,NA,NA,35,NA,NA,17.49
"1040","SNNP","Mizan- Teferi ","November",2017,35.41120174,6.883477024,5.54,14,13,13,NA,30,NA,NA,NA,20,NA,14
"1041","SNNP","Deri","November",2017,36.28577951,7.384839762,5.83,NA,15.38,NA,15.58,NA,NA,NA,NA,NA,NA,15.38
"1042","SNNP","Amaro Kele ","November",2017,6.083333333,38.03333333,5.6,12.57,NA,NA,NA,30,NA,NA,NA,NA,NA,12.57
"1043","SNNP","Soyama","November",2017,5.7,37.88333333,5.6,8.79,7.82,NA,NA,31.46,NA,NA,NA,NA,NA,8.79
"1044","SNNP","Karate","November",2017,5.25,37.48333333,6.38,13.4,13.73,NA,NA,NA,NA,NA,NA,NA,NA,13.4
"1045","SNNP","Gidola","November",2017,37.34772952,5.647078098,5.05,17.78,16.47,NA,NA,NA,NA,NA,NA,NA,NA,17.78
"1046","SNNP","Tercha","November",2017,37.175334,7.146295,4.38,15,14,13,NA,27.5,NA,NA,NA,NA,NA,15
"1047","SNNP","Besite- chere ","November",2017,NA,NA,8.57,NA,10,NA,20.98,20,NA,NA,24.49,NA,NA,10
"1048","SNNP","Lasoka","November",2017,36.60777815,6.30774507,6.39,11.75,NA,11.17,NA,NA,NA,NA,NA,NA,NA,11.75
"1049","SNNP","Amaya","November",2017,36.68000727,7.105541206,4.18,11.1,10,NA,NA,28,NA,NA,NA,NA,NA,11.1
"1050","SNNP","Shewa- Bench ","October",2017,NA,NA,5,14.49,12,12,NA,30,NA,NA,30,NA,NA,14.49
"1051","SNNP","Mizan- Teferi ","October",2017,35.41120174,6.883477024,5.85,13,12,12,NA,28,NA,NA,NA,20,NA,13
"1052","SNNP","Deri","October",2017,36.28577951,7.384839762,5.83,NA,NA,15.93,NA,NA,NA,NA,NA,NA,NA,15.93
"1053","SNNP","Amaro Kele ","October",2017,6.083333333,38.03333333,5.85,11.83,NA,NA,NA,30,NA,NA,NA,NA,NA,11.83
"1054","SNNP","Soyama","October",2017,5.7,37.88333333,6.09,10.58,9.35,NA,30.98,NA,NA,NA,NA,NA,NA,10.58
"1055","SNNP","Karate","October",2017,5.25,37.48333333,6.09,NA,13.93,NA,NA,NA,NA,NA,NA,NA,NA,13.93
"1056","SNNP","Gidola","October",2017,37.34772952,5.647078098,4.68,14.54,12.33,NA,NA,NA,NA,NA,NA,NA,NA,14.54
"1057","SNNP","Tercha","October",2017,37.175334,7.146295,4.8,15,14,13,NA,28,NA,NA,NA,NA,NA,15
"1058","SNNP","Besite- chere ","October",2017,NA,NA,6.09,12,13,NA,NA,NA,NA,NA,NA,NA,NA,12
"1059","SNNP","Lasoka","October",2017,36.60777815,6.30774507,5.6,14.29,NA,13.33,NA,NA,NA,NA,NA,NA,NA,14.29
"1060","SNNP","Amaya","October",2017,36.68000727,7.105541206,4.2,12.3,NA,11.3,NA,28,NA,NA,NA,NA,NA,12.3
"1061","SNNP","Shewa- Bench ","September",2017,NA,NA,4.67,15,14,14,NA,30,NA,NA,NA,NA,NA,15
"1062","SNNP","Mizan- Teferi ","September",2017,35.41120174,6.883477024,5.4,13,12,12,NA,28,NA,NA,NA,20,NA,13
"1063","SNNP","Deri","September",2017,36.28577951,7.384839762,5.83,NA,15.65,NA,15.79,NA,NA,NA,NA,NA,NA,15.65
"1064","SNNP","Amaro Kele ","September",2017,6.083333333,38.03333333,5.6,11.77,NA,NA,NA,30,NA,NA,NA,NA,NA,11.77
"1065","SNNP","Soyama","September",2017,5.7,37.88333333,5.6,9.62,8.65,NA,NA,NA,NA,NA,NA,NA,NA,9.62
"1066","SNNP","Karate","September",2017,5.25,37.48333333,6.27,13.41,13.58,NA,NA,NA,NA,NA,NA,NA,NA,13.41
"1067","SNNP","Gidola","September",2017,37.34772952,5.647078098,4.68,9.65,9.86,NA,NA,NA,NA,NA,NA,NA,NA,9.65
"1068","SNNP","Tercha","September",2017,37.175334,7.146295,4.8,17,16,15,NA,28,NA,NA,NA,NA,NA,17
"1069","SNNP","Besite- chere ","September",2017,NA,NA,5.96,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"1070","SNNP","Lasoka","September",2017,36.60777815,6.30774507,NA,14.04,NA,11.17,NA,NA,NA,NA,NA,NA,NA,14.04
"1071","SNNP","Amaya","September",2017,36.68000727,7.105541206,4.18,12.05,11.75,NA,NA,28,NA,NA,NA,NA,NA,12.05
"1072","SOMALIE","Shinile","April",2018,41.844013,9.686515,6.56,NA,NA,14.49,NA,NA,NA,NA,NA,NA,NA,14.49
"1073","SOMALIE","Erere","April",2018,NA,NA,8.75,16,NA,13.42,NA,NA,NA,NA,NA,NA,NA,16
"1074","SOMALIE","Jigjiga","April",2018,42.792342,9.367259,5.85,20,NA,12.52,NA,40,NA,16.49,NA,NA,NA,20
"1075","SOMALIE","Kebribeya","April",2018,NA,NA,NA,NA,NA,12.27,NA,NA,NA,NA,NA,NA,NA,12.27
"1076","SOMALIE","Dolo","April",2018,42.059257,4.179211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","SOMALIE","Moyale","April",2018,3.527,39.056,6.67,16.97,14.49,NA,25.5,30,NA,NA,NA,NA,NA,16.97
"1078","BENISHANGUL-GUMUZ","Mambook","April",2018,NA,NA,6.33,14,NA,14.1,18,NA,NA,NA,45,20.84,NA,14
"1079","BENISHANGUL-GUMUZ","Mender- Sebat ","April",2018,NA,NA,5.51,16,NA,14.49,NA,30,NA,NA,NA,NA,NA,16
"1080","BENISHANGUL-GUMUZ","Asossa","April",2018,34.53730603,10.05784932,4.97,17,NA,NA,NA,28,NA,NA,60,NA,NA,17
"1081","BENISHANGUL-GUMUZ","Bambasi","April",2018,34.73046863,9.751504664,5.04,19.49,NA,NA,NA,32,NA,NA,48,NA,NA,19.49
"1082","BENISHANGUL-GUMUZ","Kemashi","April",2018,35.85916991,9.515450626,5.19,15.21,NA,NA,NA,NA,NA,NA,50,NA,NA,15.21
"1083","BENISHANGUL-GUMUZ","Agelo- meti ","April",2018,35.77048443,9.640776618,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","BENISHANGUL-GUMUZ","AVERA","April",2018,NA,NA,5.57,16.24,NA,14.29,18,29.96,NA,NA,50.45,20.84,NA,16.24
"1085","SOMALIE","Shinile","August",2017,41.844013,9.686515,5.25,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,11
"1086","SOMALIE","Erere","August",2017,NA,NA,5.47,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,11
"1087","SOMALIE","Jigjiga","August",2017,42.792342,9.367259,6.25,20,NA,8.58,NA,35,NA,16,NA,NA,NA,20
"1088","SOMALIE","Kebribeya","August",2017,NA,NA,10,NA,NA,9.02,NA,NA,NA,12,NA,NA,NA,9.02
"1089","SOMALIE","Dolo","August",2017,42.059257,4.179211,11.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","SOMALIE","Moyale","August",2017,3.527,39.056,5.95,16,14,NA,27.5,28.98,NA,NA,30,NA,NA,16
"1091","BENISHANGUL-GUMUZ","Mambook","August",2017,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,35,NA,NA,12
"1092","BENISHANGUL-GUMUZ","Mender- Sebat ","August",2017,NA,NA,6.18,12,NA,12,NA,32,NA,NA,40,NA,NA,12
"1093","BENISHANGUL-GUMUZ","Asossa","August",2017,34.53730603,10.05784932,5,13.49,NA,NA,NA,30,NA,NA,40,NA,NA,13.49
"1094","BENISHANGUL-GUMUZ","Bambasi","August",2017,34.73046863,9.751504664,5.07,13.13,NA,NA,NA,30,NA,NA,40,NA,NA,13.13
"1095","BENISHANGUL-GUMUZ","Kemashi","August",2017,35.85916991,9.515450626,5.4,10.94,NA,NA,NA,NA,NA,NA,40,NA,NA,10.94
"1096","BENISHANGUL-GUMUZ","Agelo- meti ","August",2017,35.77048443,9.640776618,6.67,11.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.99
"1097","BENISHANGUL-GUMUZ","AVERA","August",2017,NA,NA,5.63,12.23,NA,12,NA,30.65,NA,NA,38.95,NA,NA,12.23
"1098","SOMALIE","Shinile","December",2017,41.844013,9.686515,6.56,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,14
"1099","SOMALIE","Erere","December",2017,NA,NA,7.29,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12
"1100","SOMALIE","Jigjiga","December",2017,42.792342,9.367259,5.85,20,NA,11.24,NA,35,NA,16,NA,NA,NA,20
"1101","SOMALIE","Kebribeya","December",2017,NA,NA,NA,NA,NA,8.72,NA,NA,NA,NA,NA,NA,NA,8.72
"1102","SOMALIE","Dolo","December",2017,42.059257,4.179211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","SOMALIE","Moyale","December",2017,3.527,39.056,5.98,15.49,12.49,NA,25.98,30.98,NA,NA,30.05,NA,40,15.49
"1104","BENISHANGUL-GUMUZ","Mambook","December",2017,NA,NA,8.75,10,NA,NA,35,35,NA,NA,40,21.64,NA,10
"1105","BENISHANGUL-GUMUZ","Mender- Sebat ","December",2017,NA,NA,5.34,12,NA,NA,NA,30,NA,NA,NA,NA,NA,12
"1106","BENISHANGUL-GUMUZ","Asossa","December",2017,34.53730603,10.05784932,4.96,14.49,NA,NA,30,30.98,NA,NA,45,NA,NA,14.49
"1107","BENISHANGUL-GUMUZ","Bambasi","December",2017,34.73046863,9.751504664,4.7,17.02,NA,NA,NA,32,NA,NA,40,NA,NA,17.02
"1108","BENISHANGUL-GUMUZ","Kemashi","December",2017,35.85916991,9.515450626,6.39,NA,12.03,NA,NA,NA,NA,NA,40,NA,NA,12.03
"1109","BENISHANGUL-GUMUZ","Agelo- meti ","December",2017,35.77048443,9.640776618,6.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","BENISHANGUL-GUMUZ","AVERA","December",2017,NA,NA,5.96,13.12,12.03,NA,32.4,31.94,NA,NA,41.2,21.64,NA,13.12
"1111","SOMALIE","Shinile","February",2018,41.844013,9.686515,6.56,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,15
"1112","SOMALIE","Erere","February",2018,NA,NA,7.29,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"1113","SOMALIE","Jigjiga","February",2018,42.792342,9.367259,5.85,13.49,NA,10.33,NA,35.99,NA,16.49,NA,NA,NA,13.49
"1114","SOMALIE","Kebribeya","February",2018,NA,NA,10,NA,NA,10.39,NA,NA,NA,NA,NA,NA,NA,10.39
"1115","SOMALIE","Dolo","February",2018,42.059257,4.179211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","SOMALIE","Moyale","February",2018,3.527,39.056,6.3,15.49,13.49,NA,25.5,30,NA,NA,NA,NA,NA,15.49
"1117","BENISHANGUL-GUMUZ","Mambook","February",2018,NA,NA,5.92,14.25,NA,NA,NA,NA,NA,NA,40,16.45,NA,14.25
"1118","BENISHANGUL-GUMUZ","Mender- Sebat ","February",2018,NA,NA,5.26,12,NA,NA,NA,32,NA,NA,NA,NA,NA,12
"1119","BENISHANGUL-GUMUZ","Asossa","February",2018,34.53730603,10.05784932,5.39,14.49,NA,NA,30,30,NA,NA,44,NA,NA,14.49
"1120","BENISHANGUL-GUMUZ","Bambasi","February",2018,34.73046863,9.751504664,5.79,15.69,NA,NA,NA,30,NA,NA,48,NA,NA,15.69
"1121","BENISHANGUL-GUMUZ","Kemashi","February",2018,35.85916991,9.515450626,4.86,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA
"1122","BENISHANGUL-GUMUZ","Agelo- meti ","February",2018,35.77048443,9.640776618,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","BENISHANGUL-GUMUZ","AVERA","February",2018,NA,NA,5.61,14.04,NA,NA,30,30.65,NA,NA,42.87,16.45,NA,14.04
"1124","SOMALIE","Shinile","January",2018,41.844013,9.686515,6.56,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,14
"1125","SOMALIE","Erere","January",2018,NA,NA,7.29,15,NA,12,NA,NA,NA,NA,NA,NA,NA,15
"1126","SOMALIE","Jigjiga","January",2018,42.792342,9.367259,5.85,15,NA,12.08,NA,40,NA,18,NA,NA,NA,15
"1127","SOMALIE","Kebribeya","January",2018,NA,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,NA,NA,9.19
"1128","SOMALIE","Dolo","January",2018,42.059257,4.179211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","SOMALIE","Moyale","January",2018,3.527,39.056,5.9,16,13,NA,23.49,25.98,NA,NA,27.5,NA,NA,16
"1130","BENISHANGUL-GUMUZ","Mambook","January",2018,NA,NA,8.39,14,NA,NA,NA,35,NA,NA,38,23.26,NA,14
"1131","BENISHANGUL-GUMUZ","Mender- Sebat ","January",2018,NA,NA,5.02,12,NA,NA,NA,30,NA,NA,NA,NA,NA,12
"1132","BENISHANGUL-GUMUZ","Asossa","January",2018,34.53730603,10.05784932,4.97,14,NA,NA,30,32,NA,NA,60,NA,NA,14
"1133","BENISHANGUL-GUMUZ","Bambasi","January",2018,34.73046863,9.751504664,5.27,17.88,NA,NA,NA,30,NA,NA,40,NA,NA,17.88
"1134","BENISHANGUL-GUMUZ","Kemashi","January",2018,35.85916991,9.515450626,4.52,12.61,NA,NA,NA,NA,NA,NA,40,NA,NA,12.61
"1135","BENISHANGUL-GUMUZ","Agelo- meti ","January",2018,35.77048443,9.640776618,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","BENISHANGUL-GUMUZ","AVERA","January",2018,NA,NA,5.67,13.96,NA,NA,30,31.69,NA,NA,43.7,23.26,NA,13.96
"1137","SOMALIE","Shinile","July",2017,41.844013,9.686515,5.25,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,10
"1138","SOMALIE","Erere","July",2017,NA,NA,5.47,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,8
"1139","SOMALIE","Jigjiga","July",2017,42.792342,9.367259,6.25,20,10.37,NA,NA,35,NA,16,NA,NA,NA,20
"1140","SOMALIE","Kebribeya","July",2017,NA,NA,NA,NA,NA,10.78,NA,NA,NA,NA,NA,NA,NA,10.78
"1141","SOMALIE","Dolo","July",2017,42.059257,4.179211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","SOMALIE","Moyale","July",2017,3.527,39.056,5.96,14.97,12.49,NA,26.98,30,NA,NA,30,NA,NA,14.97
"1143","BENISHANGUL-GUMUZ","Mambook","July",2017,NA,NA,3.5,12,NA,NA,NA,NA,NA,NA,35,NA,NA,12
"1144","BENISHANGUL-GUMUZ","Mender- Sebat ","July",2017,NA,NA,7,11.11,NA,NA,NA,30,NA,NA,35,17.17,NA,11.11
"1145","BENISHANGUL-GUMUZ","Asossa","July",2017,34.53730603,10.05784932,4.97,13,NA,8.49,NA,30,NA,NA,40,NA,NA,13
"1146","BENISHANGUL-GUMUZ","Bambasi","July",2017,34.73046863,9.751504664,5.05,16.38,NA,NA,NA,30,NA,NA,40,NA,NA,16.38
"1147","BENISHANGUL-GUMUZ","Kemashi","July",2017,35.85916991,9.515450626,5.05,12.4,NA,NA,NA,NA,NA,NA,40,NA,NA,12.4
"1148","BENISHANGUL-GUMUZ","Agelo- meti ","July",2017,35.77048443,9.640776618,6.67,11.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.67
"1149","BENISHANGUL-GUMUZ","AVERA","July",2017,NA,NA,5.24,12.66,NA,8.49,NA,30,NA,NA,37.92,17.17,NA,12.66
"1150","SOMALIE","Shinile","June",2018,41.844013,9.686515,8.75,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,16
"1151","SOMALIE","Erere","June",2018,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"1152","SOMALIE","Jigjiga","June",2018,42.792342,9.367259,5.85,20,NA,12.97,NA,40,NA,22.98,NA,NA,NA,20
"1153","SOMALIE","Kebribeya","June",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","SOMALIE","Dolo","June",2018,42.059257,4.179211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","SOMALIE","Moyale","June",2018,3.527,39.056,7,18.97,15.49,NA,25,30,NA,NA,NA,NA,40,18.97
"1156","BENISHANGUL-GUMUZ","Mambook","June",2018,NA,NA,8.64,NA,NA,19,28,NA,NA,NA,40,22.31,NA,19
"1157","BENISHANGUL-GUMUZ","Mender- Sebat ","June",2018,NA,NA,6.39,15,NA,NA,28,30,NA,NA,NA,NA,NA,15
"1158","BENISHANGUL-GUMUZ","Asossa","June",2018,34.53730603,10.05784932,5.34,19,NA,NA,NA,28,NA,NA,60,NA,NA,19
"1159","BENISHANGUL-GUMUZ","Bambasi","June",2018,34.73046863,9.751504664,6.46,18.83,NA,NA,NA,30,NA,NA,40,NA,NA,18.83
"1160","BENISHANGUL-GUMUZ","Kemashi","June",2018,35.85916991,9.515450626,4.9,15.46,NA,NA,NA,NA,NA,NA,40,NA,NA,15.46
"1161","BENISHANGUL-GUMUZ","Agelo- meti ","June",2018,35.77048443,9.640776618,6.73,12.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.82
"1162","BENISHANGUL-GUMUZ","AVERA","June",2018,NA,NA,6.3,16.05,NA,19,28,29.32,NA,NA,44.27,22.31,NA,16.05
"1163","SOMALIE","Shinile","March",2018,41.844013,9.686515,6.56,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,14
"1164","SOMALIE","Erere","March",2018,NA,NA,7.29,NA,NA,12.05,NA,28.98,NA,NA,NA,NA,NA,12.05
"1165","SOMALIE","Jigjiga","March",2018,42.792342,9.367259,5.85,20,NA,NA,NA,40,NA,16.49,NA,NA,NA,20
"1166","SOMALIE","Kebribeya","March",2018,NA,NA,8.75,NA,NA,12.29,NA,NA,NA,NA,NA,NA,NA,12.29
"1167","SOMALIE","Dolo","March",2018,42.059257,4.179211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","SOMALIE","Moyale","March",2018,3.527,39.056,6.51,16,14,NA,26,30,NA,NA,NA,NA,40,16
"1169","BENISHANGUL-GUMUZ","Mambook","March",2018,NA,NA,7.83,13,NA,13,NA,35,NA,NA,40,31.76,NA,13
"1170","BENISHANGUL-GUMUZ","Mender- Sebat ","March",2018,NA,NA,4.93,16,NA,NA,NA,30,NA,NA,NA,NA,NA,16
"1171","BENISHANGUL-GUMUZ","Asossa","March",2018,34.53730603,10.05784932,5.3,14,NA,NA,28,28,NA,NA,60,NA,NA,14
"1172","BENISHANGUL-GUMUZ","Bambasi","March",2018,34.73046863,9.751504664,5.74,16.18,NA,NA,20,30,NA,NA,48,NA,NA,16.18
"1173","BENISHANGUL-GUMUZ","Kemashi","March",2018,35.85916991,9.515450626,5.85,14.93,NA,NA,NA,NA,NA,NA,40,NA,NA,14.93
"1174","BENISHANGUL-GUMUZ","Agelo- meti ","March",2018,35.77048443,9.640776618,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","BENISHANGUL-GUMUZ","AVERA","March",2018,NA,NA,5.97,14.77,NA,13,23.66,30.65,NA,NA,46.33,31.76,NA,14.77
"1176","SOMALIE","Shinile","May",2018,41.844013,9.686515,8.19,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,15
"1177","SOMALIE","Erere","May",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","SOMALIE","Jigjiga","May",2018,42.792342,9.367259,5.85,20,NA,16.54,NA,40,NA,17.49,NA,NA,NA,20
"1179","SOMALIE","Kebribeya","May",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","SOMALIE","Dolo","May",2018,42.059257,4.179211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","SOMALIE","Moyale","May",2018,3.527,39.056,6.67,18,15.49,NA,26,30,NA,NA,NA,NA,NA,18
"1182","BENISHANGUL-GUMUZ","Mambook","May",2018,NA,NA,8.43,15,NA,14.25,28,NA,NA,NA,45,19.3,NA,15
"1183","BENISHANGUL-GUMUZ","Mender- Sebat ","May",2018,NA,NA,5.05,NA,NA,14,28,32,NA,NA,40,NA,NA,14
"1184","BENISHANGUL-GUMUZ","Asossa","May",2018,34.53730603,10.05784932,5.65,17,NA,NA,NA,27.5,NA,NA,60,NA,NA,17
"1185","BENISHANGUL-GUMUZ","Bambasi","May",2018,34.73046863,9.751504664,6.33,19.38,NA,NA,30,30.98,NA,NA,48,NA,NA,19.38
"1186","BENISHANGUL-GUMUZ","Kemashi","May",2018,35.85916991,9.515450626,4.89,15.48,NA,NA,NA,NA,NA,NA,40,NA,NA,15.48
"1187","BENISHANGUL-GUMUZ","Agelo- meti ","May",2018,35.77048443,9.640776618,6.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","BENISHANGUL-GUMUZ","AVERA","May",2018,NA,NA,6.07,16.63,NA,14.12,28.65,30.1,NA,NA,46.06,19.3,NA,16.63
"1189","SOMALIE","Shinile","November",2017,41.844013,9.686515,6.18,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,14
"1190","SOMALIE","Erere","November",2017,NA,NA,7.29,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12
"1191","SOMALIE","Jigjiga","November",2017,42.792342,9.367259,5.47,20.98,NA,11.23,NA,35,NA,16,NA,NA,NA,20.98
"1192","SOMALIE","Kebribeya","November",2017,NA,NA,NA,NA,NA,8.92,NA,NA,NA,NA,NA,NA,NA,8.92
"1193","SOMALIE","Dolo","November",2017,42.059257,4.179211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","SOMALIE","Moyale","November",2017,3.527,39.056,5.96,17.49,14.49,10,28,30,NA,NA,30,NA,NA,17.49
"1195","BENISHANGUL-GUMUZ","Mambook","November",2017,NA,NA,9.04,NA,8.89,NA,NA,NA,NA,NA,40,20.03,NA,8.89
"1196","BENISHANGUL-GUMUZ","Mender- Sebat ","November",2017,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA
"1197","BENISHANGUL-GUMUZ","Asossa","November",2017,34.53730603,10.05784932,5.04,14.49,NA,NA,NA,30,NA,NA,40,NA,NA,14.49
"1198","BENISHANGUL-GUMUZ","Bambasi","November",2017,34.73046863,9.751504664,NA,15.69,NA,NA,NA,32,NA,NA,40,NA,NA,15.69
"1199","BENISHANGUL-GUMUZ","Kemashi","November",2017,35.85916991,9.515450626,5.4,12.12,NA,NA,NA,NA,NA,NA,40,NA,NA,12.12
"1200","BENISHANGUL-GUMUZ","Agelo- meti ","November",2017,35.77048443,9.640776618,7.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","BENISHANGUL-GUMUZ","AVERA","November",2017,NA,NA,6.18,14.02,8.89,NA,NA,30.98,NA,NA,40,20.03,NA,14.02
"1202","SOMALIE","Shinile","October",2017,41.844013,9.686515,6.56,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,15
"1203","SOMALIE","Erere","October",2017,NA,NA,7.29,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12
"1204","SOMALIE","Jigjiga","October",2017,42.792342,9.367259,5.85,20,NA,10.35,NA,35,NA,16.49,NA,NA,NA,20
"1205","SOMALIE","Kebribeya","October",2017,NA,NA,NA,NA,NA,10.34,NA,NA,NA,NA,NA,NA,NA,10.34
"1206","SOMALIE","Dolo","October",2017,42.059257,4.179211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","SOMALIE","Moyale","October",2017,3.527,39.056,6.17,17.49,14.49,NA,28,30,NA,NA,30,NA,NA,17.49
"1208","BENISHANGUL-GUMUZ","Mambook","October",2017,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA
"1209","BENISHANGUL-GUMUZ","Mender- Sebat ","October",2017,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA
"1210","BENISHANGUL-GUMUZ","Asossa","October",2017,34.53730603,10.05784932,5.04,13,NA,NA,NA,30,NA,NA,80,NA,NA,13
