"","Region","Market","Month","Year","Longitude","Latitude","01.1 FOOD_Bread Wheat (Bakery)","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat White","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat Mixed","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat Black (Red)","01.1.1.2 UNMILLED CEREALS/GRAINS_Emmer Wheat (shelled) Aja","01.1.1.2 UNMILLED CEREALS/GRAINS_Emmer Wheat (unshelled)","CEREALS MILLED_Wheat White","CEREALS MILLED_Wheat Mixed","CEREALS MILLED_Emmer Wheat(Aja)","01.2.1.1 COFFEE AND TEA_Malt-Wheat","P R I C E   I N    B I R R_Porridge 'bula' or wheat"
"1","Region","Market","Month","Year","Longitude","Latitude","01.1 FOOD","01.1.1.2 UNMILLED CEREALS/GRAINS","01.1.1.2 UNMILLED CEREALS/GRAINS","01.1.1.2 UNMILLED CEREALS/GRAINS","01.1.1.2 UNMILLED CEREALS/GRAINS","01.1.1.2 UNMILLED CEREALS/GRAINS","CEREALS MILLED","CEREALS MILLED","CEREALS MILLED","01.2.1.1 COFFEE AND TEA","P R I C E   I N    B I R R"
"1089","SOMALIE","Jigjiga","November","2018","42.792342","9.367259","6.25","20.00","-","13.07","-","35.00","-","22.98","-","-","-"
"1090","SOMALIE","Kebribeya","November","2018",NA,NA,"10.00","-","-","-","-","-","-","-","-","-","-"
"1091","SOMALIE","Dolo","November","2018","42.059257","4.179211","-","-","-","-","-","-","-","-","-","-","-"
"1092","SOMALIE","Moyale","November","2018","3.527","39.056","-","-","-","-","-","-","-","-","-","-","-"
"1093","BENISHANGUL-GUMUZ","Mambook","November","2018",NA,NA,"6.56","16.00","-","-","-","28.00","-","-","40.00","-","-"
"1094","BENISHANGUL-GUMUZ","Mender- Sebat ","November","2018",NA,NA,"6.57","15.00","-","-","-","28.98","-","-","40.00","-","-"
"1095","BENISHANGUL-GUMUZ","Asossa","November","2018","34.53730603","10.05784932","5.38","20.00","-","-","-","28.98","-","-","60.00","-","-"
"1096","BENISHANGUL-GUMUZ","Bambasi","November","2018","34.73046863","9.751504664","8.14","18.85","-","-","-","24.00","-","-","40.00","-","-"
"1097","BENISHANGUL-GUMUZ","Kemashi","November","2018","35.85916991","9.515450626","-","-","-","-","-","-","-","-","-","-","-"
"1098","BENISHANGUL-GUMUZ","Agelo- meti ","November","2018","35.77048443","9.640776618","-","-","-","-","-","-","-","-","-","-","-"
"1099","BENISHANGUL-GUMUZ","AVERA","November","2018",NA,NA,"6.59","17.34","-","-","-","27.41","-","-","44.27","-","-"
"1100","SOMALIE","Shinile","October","2018","41.844013","9.686515","-","-","-","15.49","-","-","-","-","-","-","-"
"1101","SOMALIE","Erere","October","2018",NA,NA,"9.55","15.00","-","-","-","-","-","-","-","-","-"
"1102","SOMALIE","Jigjiga","October","2018","42.792342","9.367259","5.85","20.00","-","12.95","-","38.47","-","-","-","-","-"
"1103","SOMALIE","Kebribeya","October","2018",NA,NA,"-","-","-","-","-","-","-","-","-","-","-"
"1104","SOMALIE","Dolo","October","2018","42.059257","4.179211","-","-","-","-","-","-","-","-","-","-","-"
"1105","SOMALIE","Moyale","October","2018","3.527","39.056","7.25","20.00","15.49","-","25.00","30.00","-","-","-","-","45.00"
"1106","BENISHANGUL-GUMUZ","Mambook","October","2018",NA,NA,"9.34","16.00","-","16.00","-","28.00","-","-","40.00","25.11","-"
"1107","BENISHANGUL-GUMUZ","Mender- Sebat ","October","2018",NA,NA,"6.61","15.00","-","-","-","30.00","-","-","-","-","-"
"1108","BENISHANGUL-GUMUZ","Asossa","October","2018","34.53730603","10.05784932","5.00","19.00","-","-","-","30.00","-","-","60.00","-","-"
"1109","BENISHANGUL-GUMUZ","Bambasi","October","2018","34.73046863","9.751504664","7.01","19.43","-","-","-","28.00","-","-","40.00","-","-"
"1110","BENISHANGUL-GUMUZ","Kemashi","October","2018","35.85916991","9.515450626","6.92","17.47","-","-","-","-","-","-","-","-","-"
"1111","BENISHANGUL-GUMUZ","Agelo- meti ","October","2018","35.77048443","9.640776618","9.59","-","-","-","-","-","-","-","-","-","-"
"1112","BENISHANGUL-GUMUZ","AVERA","October","2018",NA,NA,"7.24","17.30","-","16.00","-","28.98","-","-","45.79","25.11","-"
"1113","SOMALIE","Shinile","September","2018","41.844013","9.686515","10.38","-","-","16.00","-","-","-","-","-","-","-"
"1114","SOMALIE","Erere","September","2018",NA,NA,"-","15.00","-","-","-","-","-","-","-","-","-"
"1115","SOMALIE","Jigjiga","September","2018","42.792342","9.367259","7.50","-","-","-","-","-","-","-","-","-","-"
"1116","SOMALIE","Kebribeya","September","2018",NA,NA,"-","-","-","-","-","-","-","-","-","-","-"
"1117","SOMALIE","Dolo","September","2018","42.059257","4.179211","-","-","-","-","-","-","-","-","-","-","-"
"1118","SOMALIE","Moyale","September","2018","3.527","39.056","7.25","20.00","15.49","-","25.00","30.00","-","-","-","-","45.00"
"1119","BENISHANGUL-GUMUZ","Mambook","September","2018",NA,NA,"-","-","-","17.00","28.00","29.50","-","-","40.00","31.93","-"
"1120","BENISHANGUL-GUMUZ","Mender- Sebat ","September","2018",NA,NA,"6.57","-","-","15.00","30.00","-","-","-","40.00","-","-"
"1121","BENISHANGUL-GUMUZ","Asossa","September","2018","34.53730603","10.05784932","5.47","18.49","-","-","-","27.50","-","-","40.00","-","-"
"1122","BENISHANGUL-GUMUZ","Bambasi","September","2018","34.73046863","9.751504664","7.18","19.43","-","-","-","28.00","-","-","40.00","-","-"
"1123","BENISHANGUL-GUMUZ","Kemashi","September","2018","35.85916991","9.515450626","6.92","17.47","-","-","-","-","-","-","-","-","-"
"1124","BENISHANGUL-GUMUZ","Agelo- meti ","September","2018","35.77048443","9.640776618","9.86","-","-","-","-","-","-","-","-","-","-"
"1125","BENISHANGUL-GUMUZ","AVERA","September","2018",NA,NA,"7.07","18.45","-","15.97","28.98","28.32","-","-","40.00","31.93","-"
"1126","TIGRAY","Enda- silase ","April","2019","38.27211005","14.08944251","7.45","18.58","-","16.77","28.50","30.50","-","-","-","-","32.40"
"1127","TIGRAY","Enda- baguna ","April","2019","38.19317204","13.97860867","5.83","18.40","-","-","-","-","-","-","-","-","-"
"1128","TIGRAY","Adwa","April","2019","38.88818805","14.14845458","7.00","-","-","-","-","60.00","-","-","-","-","-"
"1129","TIGRAY","Axum","April","2019","38.71879888","14.11130791","7.00","-","-","-","-","40.00","-","-","-","-","-"
"1130","TIGRAY","Adigrat","April","2019","39.46033457","14.26667752","5.25","17.00","-","15.00","-","40.00","-","-","-","-","-"
"1131","TIGRAY","Wukiro","April","2019","39.599747","13.796083","6.13","14.76","-","21.58","-","-","-","-","50.00","58.67","-"
"1132","TIGRAY","Mai- chew ","April","2019","39.541533","12.78792086","7.00","12.01","-","19.22","-","57.45","13.96","-","100.00","25.25","-"
"1133","TIGRAY","Mekelle","April","2019","39.47221911","13.48719005","7.00","26.50","-","24.49","-","44.72","-","-","120.00","75.00","-"
"1134","AFAR","Ayisaeta","April","2019","41.43333","11.56667","8.92","18.00","-","-","-","38.99","-","-","-","-","-"
"1135","AFAR","Semera Logia ","April","2019",NA,NA,"7.00","18.00","-","16.00","-","35.00","-","-","-","-","-"
"1136","AFAR","Melka Werers ","April","2019","40.18154914","9.340880502","7.78","16.00","-","-","-","30.00","-","-","40.00","28.58","-"
"1137","AFAR","Sebat killo ","April","2019","8.983333333","40.16666667","7.38","16.49","-","-","-","33.50","-","-","-","20.00","-"
"1138","TIGRAY","Enda- silase ","August","2018","38.27211005","14.08944251","7.86","19.77","-","16.10","40.00","45.00","-","-","50.00","-","-"
"1139","TIGRAY","Enda- baguna ","August","2018","38.19317204","13.97860867","6.03","15.81","-","-","-","-","-","-","-","-","-"
"1140","TIGRAY","Adwa","August","2018","38.88818805","14.14845458","5.25","-","-","-","-","62.45","-","-","-","-","-"
"1141","TIGRAY","Axum","August","2018","38.71879888","14.11130791","6.61","14.73","-","-","-","-","-","-","-","-","-"
"1142","TIGRAY","Adigrat","August","2018","39.46033457","14.26667752","-","15.49","-","13.00","-","38.99","-","-","65.00","-","-"
"1143","TIGRAY","Wukiro","August","2018","39.599747","13.796083","5.25","15.89","-","17.02","-","-","-","-","40.00","48.65","-"
"1144","TIGRAY","Mai- chew ","August","2018","39.541533","12.78792086","4.38","15.14","-","16.24","-","-","17.64","-","-","17.06","-"
"1145","TIGRAY","Mekelle","August","2018","39.47221911","13.48719005","5.25","17.49","-","20.00","-","37.42","-","-","80.00","60.00","-"
"1146","AFAR","Ayisaeta","August","2018","41.43333","11.56667","9.15","18.97","-","14.00","-","38.99","-","-","-","-","-"
"1147","AFAR","Semera Logia ","August","2018",NA,NA,"9.04","16.00","-","-","-","32.50","-","-","-","-","-"
"1148","AFAR","Melka Werers ","August","2018","40.18154914","9.340880502","7.78","10.49","-","-","-","28.98","-","-","40.00","25.65","-"
"1149","AFAR","Sebat killo ","August","2018","8.983333333","40.16666667","7.78","15.00","-","-","-","30.50","-","-","-","20.00","-"
"1150","TIGRAY","Enda- silase ","December","2018","38.27211005","14.08944251","7.30","19.77","-","15.49","42.00","45.00","-","-","-","-","-"
"1151","TIGRAY","Enda- baguna ","December","2018","38.19317204","13.97860867","5.83","15.79","-","-","-","-","-","-","-","-","-"
"1152","TIGRAY","Adwa","December","2018","38.88818805","14.14845458","7.00","-","-","-","-","60.00","-","-","-","-","-"
"1153","TIGRAY","Axum","December","2018","38.71879888","14.11130791","-","16.51","-","-","-","40.00","-","-","-","-","-"
"1154","TIGRAY","Adigrat","December","2018","39.46033457","14.26667752","5.25","15.49","-","13.49","-","40.00","-","-","75.00","-","-"
"1155","TIGRAY","Wukiro","December","2018","39.599747","13.796083","-","14.57","-","21.13","-","-","-","-","50.00","53.34","-"
"1156","TIGRAY","Mai- chew ","December","2018","39.541533","12.78792086","5.25","13.95","-","16.82","-","48.09","14.16","-","57.45","-","-"
"1157","TIGRAY","Mekelle","December","2018","39.47221911","13.48719005","7.00","18.49","-","20.00","-","44.72","-","-","74.83","60.00","47.43"
"1158","AFAR","Ayisaeta","December","2018","41.43333","11.56667","9.10","16.00","-","-","-","40.00","-","-","-","-","-"
"1159","AFAR","Semera Logia ","December","2018",NA,NA,"7.00","16.00","-","15.00","-","37.50","-","-","-","-","-"
"1160","AFAR","Melka Werers ","December","2018","40.18154914","9.340880502","7.78","10.00","-","-","-","30.98","-","-","40.00","26.35","-"
"1161","AFAR","Sebat killo ","December","2018","8.983333333","40.16666667","7.65","15.49","-","-","-","31.50","-","-","55.86","25.00","-"
"1162","TIGRAY","Enda- silase ","February","2019","38.27211005","14.08944251","8.75","19.81","-","15.58","32.00","35.00","-","-","38.99","-","-"
"1163","TIGRAY","Enda- baguna ","February","2019","38.19317204","13.97860867","4.80","15.69","-","-","-","-","-","-","-","-","-"
"1164","TIGRAY","Adwa","February","2019","38.88818805","14.14845458","5.25","8.00","-","-","-","60.00","-","-","-","-","-"
"1165","TIGRAY","Axum","February","2019","38.71879888","14.11130791","8.75","16.30","-","-","40.00","45.00","-","-","-","-","-"
"1166","TIGRAY","Adigrat","February","2019","39.46033457","14.26667752","5.25","17.00","-","15.00","-","40.00","-","-","80.00","-","-"
"1167","TIGRAY","Wukiro","February","2019","39.599747","13.796083","6.13","15.58","-","19.05","-","-","-","-","50.00","58.67","-"
"1168","TIGRAY","Mai- chew ","February","2019","39.541533","12.78792086","3.99","13.57","-","17.94","-","31.55","15.00","-","62.45","24.74","-"
"1169","TIGRAY","Mekelle","February","2019","39.47221911","13.48719005","4.89","18.00","-","25.00","-","47.43","-","-","74.83","75.00","-"
"1170","AFAR","Ayisaeta","February","2019","41.43333","11.56667","9.52","14.49","-","-","-","37.42","-","-","-","-","-"
"1171","AFAR","Semera Logia ","February","2019",NA,NA,"7.00","16.00","-","15.00","-","40.00","-","-","-","-","-"
"1172","AFAR","Melka Werers ","February","2019","40.18154914","9.340880502","7.78","10.00","-","-","-","30.00","-","-","40.00","30.32","-"
"1173","AFAR","Sebat killo ","February","2019","8.983333333","40.16666667","7.73","16.75","-","-","-","32.50","-","-","-","24.49","-"
"1174","TIGRAY","Enda- silase ","January","2019","38.27211005","14.08944251","7.07","19.79","-","15.47","30.00","32.00","-","-","-","-","42.43"
"1175","TIGRAY","Enda- baguna ","January","2019","38.19317204","13.97860867","5.83","16.46","-","-","-","-","-","-","-","-","-"
"1176","TIGRAY","Adwa","January","2019","38.88818805","14.14845458","7.00","8.00","-","-","-","62.45","-","-","-","-","-"
"1177","TIGRAY","Axum","January","2019","38.71879888","14.11130791","8.25","16.20","-","-","40.00","40.00","-","-","-","-","-"
"1178","TIGRAY","Adigrat","January","2019","39.46033457","14.26667752","5.25","16.49","-","15.00","-","40.00","-","-","70.00","-","-"
"1179","TIGRAY","Wukiro","January","2019","39.599747","13.796083","6.13","14.76","-","18.06","-","-","-","-","50.00","53.34","-"
"1180","TIGRAY","Mai- chew ","January","2019","39.541533","12.78792086","4.38","12.41","-","17.96","-","40.95","13.10","-","62.45","-","-"
"1181","TIGRAY","Mekelle","January","2019","39.47221911","13.48719005","5.25","18.00","-","20.00","-","42.43","-","-","84.85","60.00","-"
"1182","AFAR","Ayisaeta","January","2019","41.43333","11.56667","10.14","15.49","-","-","-","-","-","-","-","-","-"
"1183","AFAR","Semera Logia ","January","2019",NA,NA,"10.50","16.49","-","15.00","20.00","35.00","-","-","-","-","-"
"1184","AFAR","Melka Werers ","January","2019","40.18154914","9.340880502","7.78","10.00","-","-","-","28.98","-","-","40.00","27.78","-"
"1185","AFAR","Sebat killo ","January","2019","8.983333333","40.16666667","7.53","16.49","-","-","-","32.98","-","-","-","25.00","-"
"1186","TIGRAY","Enda- silase ","July","2018","38.27211005","14.08944251","7.49","19.07","-","13.94","32.50","35.00","-","-","35.99","-","-"
"1187","TIGRAY","Enda- baguna ","July","2018","38.19317204","13.97860867","5.98","15.81","-","-","-","-","-","-","-","-","-"
"1188","TIGRAY","Adwa","July","2018","38.88818805","14.14845458","5.25","19.54","-","-","-","60.00","-","-","-","-","-"
"1189","TIGRAY","Axum","July","2018","38.71879888","14.11130791","5.87","15.11","-","-","-","45.99","-","-","-","-","-"
"1190","TIGRAY","Adigrat","July","2018","39.46033457","14.26667752","5.25","15.00","-","12.49","-","37.42","-","-","65.00","-","-"
"1191","TIGRAY","Wukiro","July","2018","39.599747","13.796083","4.38","15.58","-","18.70","-","-","-","-","-","37.34","-"
"1192","TIGRAY","Mai- chew ","July","2018","39.541533","12.78792086","5.25","13.58","-","14.81","45.00","-","15.72","-","-","-","-"
"1193","TIGRAY","Mekelle","July","2018","39.47221911","13.48719005","5.25","16.00","-","19.49","-","37.42","-","-","80.00","60.00","-"
"1194","AFAR","Ayisaeta","July","2018","41.43333","11.56667","9.86","15.49","-","14.49","-","33.47","-","-","-","-","-"
"1195","AFAR","Semera Logia ","July","2018",NA,NA,"7.38","15.49","-","14.49","-","31.50","-","-","-","-","-"
"1196","AFAR","Melka Werers ","July","2018","40.18154914","9.340880502","7.78","9.95","-","-","-","30.00","-","-","41.47","26.35","-"
"1197","AFAR","Sebat killo ","July","2018","8.983333333","40.16666667","7.78","15.00","-","-","-","30.00","-","-","40.00","20.00","-"
"1198","TIGRAY","Enda- silase ","March","2019","38.27211005","14.08944251","7.82","19.18","-","15.66","33.47","40.00","-","-","33.47","-","-"
"1199","TIGRAY","Enda- baguna ","March","2019","38.19317204","13.97860867","5.83","21.98","-","-","-","-","-","-","-","-","-"
"1200","TIGRAY","Adwa","March","2019","38.88818805","14.14845458","7.00","-","-","-","-","60.00","-","-","-","-","-"
"1201","TIGRAY","Axum","March","2019","38.71879888","14.11130791","8.75","16.62","-","-","42.43","42.43","-","-","-","-","-"
"1202","TIGRAY","Adigrat","March","2019","39.46033457","14.26667752","5.25","16.49","-","15.00","-","40.00","-","-","-","-","-"
"1203","TIGRAY","Wukiro","March","2019","39.599747","13.796083","6.13","14.87","-","20.44","-","-","-","-","50.00","53.34","-"
"1204","TIGRAY","Mai- chew ","March","2019","39.541533","12.78792086","4.55","12.29","-","17.44","-","38.14","15.11","-","-","25.53","-"
"1205","TIGRAY","Mekelle","March","2019","39.47221911","13.48719005","5.25","18.97","-","24.49","-","44.72","-","-","84.85","70.00","47.43"
"1206","AFAR","Asayieta","March","2019",NA,NA,"9.21","15.49","-","-","-","38.99","-","-","-","-","-"
"1207","AFAR","Semera Logia ","March","2019",NA,NA,"7.87","18.00","16.00","15.00","16.00","35.00","-","-","-","-","-"
"1208","AFAR","Melka Werers ","March","2019","40.18154914","9.340880502","7.78","-","-","-","-","30.00","-","-","40.00","26.35","-"
"1209","AFAR","Sebat killo ","March","2019","8.983333333","40.16666667","7.69","17.49","-","-","-","32.50","-","-","-","20.00","-"
"1210","TIGRAY","Enda- silase ","May","2019","38.27211005","14.08944251","7.00","19.70","-","-","28.98","32.00","-","-","33.47","-","-"
"1211","TIGRAY","Enda- baguna ","May","2019","38.19317204","13.97860867","5.83","19.57","-","-","-","-","-","-","-","-","-"
"1212","TIGRAY","Adwa","May","2019","38.88818805","14.14845458","4.73","-","-","-","-","-","-","-","-","-","-"
"1213","TIGRAY","Axum","May","2019","38.71879888","14.11130791","7.00","-","-","-","-","40.00","-","-","-","-","-"
"1214","TIGRAY","Adigrat","May","2019","39.46033457","14.26667752","8.25","17.49","-","15.49","-","40.00","-","-","-","-","-"
"1215","TIGRAY","Wukiro","May","2019","39.599747","13.796083","6.13","15.17","-","16.67","-","-","-","-","50.00","58.67","-"
"1216","TIGRAY","Mai- chew ","May","2019","39.541533","12.78792086","4.55","13.83","-","18.75","-","45.90","14.07","-","-","27.59","-"
"1217","TIGRAY","Mekelle","May","2019","39.47221911","13.48719005","5.25","20.00","-","24.49","-","50.00","-","-","74.83","75.00","-"
"1218","AFAR","Ayisaeta","May","2019","41.43333","11.56667","8.92","20.00","-","15.49","-","40.00","-","-","-","-","-"
"1219","AFAR","Semera Logia ","May","2019",NA,NA,"7.00","20.00","-","18.00","-","35.00","-","-","-","-","-"
"1220","AFAR","Melka Werers ","May","2019","40.18154914","9.340880502","7.78","18.97","-","-","-","30.00","-","-","42.43","26.35","-"
"1221","AFAR","Sebat killo ","May","2019","8.983333333","40.16666667","7.18","16.00","-","-","-","33.50","-","-","-","-","-"
"1222","TIGRAY","Enda- silase ","November","2018","38.27211005","14.08944251","7.34","18.42","-","15.32","35.00","40.00","-","-","52.44","-","-"
"1223","TIGRAY","Enda- baguna ","November","2018","38.19317204","13.97860867","5.83","15.00","-","-","-","-","-","-","-","-","-"
"1224","TIGRAY","Adwa","November","2018","38.88818805","14.14845458","5.25","-","-","-","-","60.00","-","-","-","-","-"
"1225","TIGRAY","Axum","November","2018","38.71879888","14.11130791","7.50","16.62","-","-","-","40.00","-","-","-","-","-"
"1226","TIGRAY","Adigrat","November","2018","39.46033457","14.26667752","5.25","16.49","-","15.49","-","40.00","-","-","-","-","-"
"1227","TIGRAY","Wukiro","November","2018","39.599747","13.796083","4.55","15.89","-","17.93","-","-","-","-","50.00","53.34","-"
"1228","TIGRAY","Mai- chew ","November","2018","39.541533","12.78792086","4.55","14.84","-","19.06","-","44.37","16.13","-","-","26.17","-"
"1229","TIGRAY","Mekelle","November","2018","39.47221911","13.48719005","5.25","18.00","-","20.00","-","44.72","-","-","84.85","60.00","-"
"1230","AFAR","Ayisaeta","November","2018","41.43333","11.56667","8.24","16.49","-","-","-","38.99","-","-","-","-","-"
"1231","AFAR","Semera Logia ","November","2018",NA,NA,"7.83","16.49","-","15.00","-","38.99","-","-","-","-","-"
"1232","AFAR","Melka Werers ","November","2018","40.18154914","9.340880502","7.57","10.49","-","-","-","30.98","-","-","40.00","26.35","-"
"1233","AFAR","Sebat killo ","November","2018","8.983333333","40.16666667","7.69","16.00","-","-","-","30.00","-","-","40.00","23.49","-"
"1234","TIGRAY","Enda- silase ","October","2018","38.27211005","14.08944251","7.65","18.85","-","13.63","32.50","35.00","-","-","50.00","-","-"
"1235","TIGRAY","Enda- baguna ","October","2018","38.19317204","13.97860867","5.25","14.95","-","-","-","-","-","-","-","-","-"
"1236","TIGRAY","Adwa","October","2018","38.88818805","14.14845458","7.00","-","-","-","-","60.00","-","-","-","-","-"
"1237","TIGRAY","Axum","October","2018","38.71879888","14.11130791","7.01","13.41","-","-","-","40.00","-","-","-","-","-"
"1238","TIGRAY","Adigrat","October","2018","39.46033457","14.26667752","5.25","16.00","-","13.49","-","40.00","-","-","75.00","-","-"
"1239","TIGRAY","Wukiro","October","2018","39.599747","13.796083","4.55","15.90","-","20.29","-","-","-","-","50.00","53.34","-"
"1240","TIGRAY","Mai- chew ","October","2018","39.541533","12.78792086","4.38","13.63","-","17.59","-","40.00","13.93","-","-","26.97","-"
"1241","TIGRAY","Mekelle","October","2018","39.47221911","13.48719005","4.55","18.00","-","24.49","-","40.00","-","-","80.00","60.00","-"
"1242","AFAR","Ayisaeta","October","2018","41.43333","11.56667","8.93","14.49","-","-","-","32.98","-","-","-","-","-"
"1243","AFAR","Semera Logia ","October","2018",NA,NA,"8.87","15.49","-","13.49","-","35.00","-","-","-","-","-"
"1244","AFAR","Melka Werers ","October","2018","40.18154914","9.340880502","7.78","-","-","-","-","28.98","-","-","42.43","26.35","-"
"1245","AFAR","Sebat killo ","October","2018","8.983333333","40.16666667","7.57","16.00","-","-","-","27.50","-","-","48.99","20.49","-"
"1246","TIGRAY","Enda- silase ","September","2018","38.27211005","14.08944251","8.04","18.49","-","15.82","40.00","45.00","-","-","35.00","-","-"
"1247","TIGRAY","Enda- baguna ","September","2018","38.19317204","13.97860867","6.19","15.65","-","-","-","-","-","-","-","-","-"
"1248","TIGRAY","Adwa","September","2018","38.88818805","14.14845458","7.00","-","-","-","-","60.00","-","-","-","-","-"
"1249","TIGRAY","Axum","September","2018","38.71879888","14.11130791","7.01","14.02","-","-","-","-","-","-","-","-","-"
"1250","TIGRAY","Adigrat","September","2018","39.46033457","14.26667752","7.00","15.49","-","13.49","-","40.00","-","-","70.00","-","-"
"1251","TIGRAY","Wukiro","September","2018","39.599747","13.796083","4.55","17.34","-","20.44","-","-","-","-","50.00","40.00","-"
"1252","TIGRAY","Mai- chew ","September","2018","39.541533","12.78792086","4.38","14.81","-","18.26","-","40.00","18.17","-","60.00","-","-"
"1253","TIGRAY","Mekelle","September","2018","39.47221911","13.48719005","5.25","18.00","-","25.00","-","40.00","-","-","74.83","60.00","50.00"
"1254","AFAR","Ayisaeta","September","2018","41.43333","11.56667","8.54","18.97","-","-","-","38.99","-","-","-","-","-"
"1255","AFAR","Semera Logia ","September","2018",NA,NA,"7.87","16.00","-","14.00","-","35.00","-","-","-","-","-"
"1256","AFAR","Melka Werers ","September","2018","40.18154914","9.340880502","7.78","9.49","-","-","-","28.98","-","-","40.00","26.35","-"
"1257","AFAR","Sebat killo ","September","2018","8.983333333","40.16666667","7.57","15.49","-","-","-","30.00","-","-","40.00","27.12","-"
