"","Region","Market","Month","Year","Longitude","Latitude","pkg.mai.maize","pkg.mai.millm"
"91","Amhara","Debre-¦","May",2019,39.52890047,9.67650294,9,NA
"92","Amhara","Chuahit","November",2018,39.311961,10.643157,NA,NA
"93","Amhara","Gondar","November",2018,37.46149667,12.59878688,8,NA
"94","Amhara","Esete","November",2018,37.88657423,10.92298692,8.5,NA
"95","Amhara","Debre- Tabor ","November",2018,38.00833967,11.84769551,8.39,NA
"96","Amhara","Kobo","November",2018,39.63127424,12.16406542,7.7,NA
"97","Amhara","Weldiya","November",2018,39.6014117,11.82360232,9.16,NA
"98","Amhara","Kombolcha","November",2018,39.73724188,11.07807805,9.3,NA
"99","Amhara","Dessie","November",2018,39.63548793,11.11703902,8.21,NA
"100","Amhara","Shewa- Robit ","November",2018,39.90269733,10.00580856,9.3,NA
"101","Amhara","Debre-¦","November",2018,39.52890047,9.67650294,7,NA
"102","Amhara","Chuahit","October",2018,39.311961,10.643157,8,NA
"103","Amhara","Gondar","October",2018,37.46149667,12.59878688,8,NA
"104","Amhara","Esete","October",2018,37.88657423,10.92298692,8.4,NA
"105","Amhara","Debre- Tabor ","October",2018,38.00833967,11.84769551,8.73,NA
"106","Amhara","Kobo","October",2018,39.63127424,12.16406542,8.22,NA
"107","Amhara","Weldiya","October",2018,39.6014117,11.82360232,9.87,NA
"108","Amhara","Kombolcha","October",2018,39.73724188,11.07807805,9.17,NA
"109","Amhara","Dessie","October",2018,39.63548793,11.11703902,8.05,NA
"110","Amhara","Shewa- Robit ","October",2018,39.90269733,10.00580856,8.68,NA
"111","Amhara","Debre-¦","October",2018,39.52890047,9.67650294,8,NA
"112","Amhara","Chuahit","September",2018,39.311961,10.643157,7.75,NA
"113","Amhara","Gondar","September",2018,37.46149667,12.59878688,7.75,NA
"114","Amhara","Esete","September",2018,37.88657423,10.92298692,10.07,NA
"115","Amhara","Debre- Tabor ","September",2018,38.00833967,11.84769551,8.19,NA
"116","Amhara","Kobo","September",2018,39.63127424,12.16406542,8.1,NA
"117","Amhara","Weldiya","September",2018,39.6014117,11.82360232,9.83,NA
"118","Amhara","Kombolcha","September",2018,39.73724188,11.07807805,9.2,NA
"119","Amhara","Dessie","September",2018,39.63548793,11.11703902,8.54,NA
"120","Amhara","Shewa- Robit ","September",2018,39.90269733,10.00580856,9.26,NA
"121","Amhara","Debre-¦","September",2018,39.52890047,9.67650294,8.5,NA
"122","Amhara","Mota","April",2019,37.8807432,11.07475582,7.5,NA
"123","Amhara","Debre- Markos ","April",2019,37.72636868,10.33641293,8.55,NA
"124","Amhara","Dembecha","April",2019,37.48251554,10.56669266,7.29,NA
"125","Amhara","Bahir- Dar ","April",2019,37.3815488,11.58416449,8.75,NA
"126","Amhara","Sekota","April",2019,39.03355257,12.62479803,10.32,NA
"127","Amhara","Amde Work ","April",2019,38.85815043,12.45920199,9.84,NA
"128","Amhara","Danigla","April",2019,36.83153176,11.25223153,7.3,NA
"129","Amhara","Chagni","April",2019,36.50793596,10.95196565,7.5,NA
"130","Amhara","Kemise","April",2019,39.85696873,10.71374234,9.71,NA
"131","Amhara","Bati","April",2019,40.0181327,11.19153266,9.94,NA
"132","Amhara","Mota","August",2018,37.8807432,11.07475582,6.5,NA
"133","Amhara","Debre- Markos ","August",2018,37.72636868,10.33641293,8,NA
"134","Amhara","Dembecha","August",2018,37.48251554,10.56669266,7.11,NA
"135","Amhara","Bahir- Dar ","August",2018,37.3815488,11.58416449,10.95,NA
"136","Amhara","Sekota","August",2018,39.03355257,12.62479803,8.87,NA
"137","Amhara","Amde Work ","August",2018,38.85815043,12.45920199,10.88,NA
"138","Amhara","Danigla","August",2018,36.83153176,11.25223153,7,NA
"139","Amhara","Chagni","August",2018,36.50793596,10.95196565,6.5,NA
"140","Amhara","Kemise","August",2018,39.85696873,10.71374234,6.81,NA
"141","Amhara","Bati","August",2018,40.0181327,11.19153266,8.11,NA
"142","Amhara","Mota","December",2018,37.8807432,11.07475582,6.5,NA
"143","Amhara","Debre- Markos ","December",2018,37.72636868,10.33641293,7,NA
"144","Amhara","Dembecha","December",2018,37.48251554,10.56669266,7.51,NA
"145","Amhara","Bahir- Dar ","December",2018,37.3815488,11.58416449,8.5,NA
"146","Amhara","Sekota","December",2018,39.03355257,12.62479803,8.75,NA
"147","Amhara","Amde Work ","December",2018,38.85815043,12.45920199,10.21,NA
"148","Amhara","Danigla","December",2018,36.83153176,11.25223153,6.5,NA
"149","Amhara","Chagni","December",2018,36.50793596,10.95196565,6,NA
"150","Amhara","Kemise","December",2018,39.85696873,10.71374234,8.01,NA
"151","Amhara","Bati","December",2018,40.0181327,11.19153266,8.24,NA
"152","Amhara","Mota","February",2019,37.8807432,11.07475582,7.5,NA
"153","Amhara","Debre- Markos ","February",2019,37.72636868,10.33641293,7,NA
"154","Amhara","Dembecha","February",2019,37.48251554,10.56669266,6.79,NA
"155","Amhara","Bahir- Dar ","February",2019,37.3815488,11.58416449,8.54,NA
"156","Amhara","Sekota","February",2019,39.03355257,12.62479803,8.82,NA
"157","Amhara","Amde Work ","February",2019,38.85815043,12.45920199,9.8,NA
"158","Amhara","Danigla","February",2019,36.83153176,11.25223153,6.25,NA
"159","Amhara","Chagni","February",2019,36.50793596,10.95196565,6.5,NA
"160","Amhara","Kemise","February",2019,39.85696873,10.71374234,8.06,NA
"161","Amhara","Bati","February",2019,40.0181327,11.19153266,8.26,NA
"162","Amhara","Mota","January",2019,37.8807432,11.07475582,7.5,NA
"163","Amhara","Debre- Markos ","January",2019,37.72636868,10.33641293,7,NA
"164","Amhara","Dembecha","January",2019,37.48251554,10.56669266,6.79,NA
"165","Amhara","Bahir- Dar ","January",2019,37.3815488,11.58416449,8,NA
"166","Amhara","Sekota","January",2019,39.03355257,12.62479803,8.45,NA
"167","Amhara","Amde Work ","January",2019,38.85815043,12.45920199,10.32,NA
"168","Amhara","Danigla","January",2019,36.83153176,11.25223153,6,NA
"169","Amhara","Chagni","January",2019,36.50793596,10.95196565,6.4,NA
"170","Amhara","Kemise","January",2019,39.85696873,10.71374234,9.92,NA
"171","Amhara","Bati","January",2019,40.0181327,11.19153266,8.24,NA
"172","Amhara","Mota","July",2018,37.8807432,11.07475582,7.5,NA
"173","Amhara","Debre- Markos ","July",2018,37.72636868,10.33641293,8,NA
"174","Amhara","Dembecha","July",2018,37.48251554,10.56669266,7.54,NA
"175","Amhara","Bahir- Dar ","July",2018,37.3815488,11.58416449,10,NA
"176","Amhara","Sekota","July",2018,39.03355257,12.62479803,8.99,NA
"177","Amhara","Amde Work ","July",2018,38.85815043,12.45920199,NA,NA
"178","Amhara","Danigla","July",2018,36.83153176,11.25223153,7,NA
"179","Amhara","Chagni","July",2018,36.50793596,10.95196565,7.75,NA
"180","Amhara","Kemise","July",2018,39.85696873,10.71374234,9.14,NA
"181","Amhara","Bati","July",2018,40.0181327,11.19153266,8.76,NA
"182","Amhara","Mota","March",2019,37.8807432,11.07475582,7.5,NA
"183","Amhara","Debre- Markos ","March",2019,37.72636868,10.33641293,6.9,NA
"184","Amhara","Dembecha","March",2019,37.48251554,10.56669266,6.25,NA
"185","Amhara","Bahir- Dar ","March",2019,37.3815488,11.58416449,8.5,NA
"186","Amhara","Sekota","March",2019,39.03355257,12.62479803,8.79,NA
"187","Amhara","Amde Work ","March",2019,38.85815043,12.45920199,9.87,NA
"188","Amhara","Danigla","March",2019,36.83153176,11.25223153,6.1,NA
"189","Amhara","Chagni","March",2019,36.50793596,10.95196565,6.3,NA
"190","Amhara","Kemise","March",2019,39.85696873,10.71374234,8.61,NA
"191","Amhara","Bati","March",2019,40.0181327,11.19153266,8.28,NA
"192","Amhara","Mota","May",2019,37.8807432,11.07475582,8,NA
"193","Amhara","Debre- Markos ","May",2019,37.72636868,10.33641293,8,NA
"194","Amhara","Dembecha","May",2019,37.48251554,10.56669266,7.29,NA
"195","Amhara","Bahir- Dar ","May",2019,37.3815488,11.58416449,9.49,NA
"196","Amhara","Sekota","May",2019,39.03355257,12.62479803,10.35,NA
"197","Amhara","Amde Work ","May",2019,38.85815043,12.45920199,9.88,NA
"198","Amhara","Danigla","May",2019,36.83153176,11.25223153,7.2,NA
"199","Amhara","Chagni","May",2019,36.50793596,10.95196565,7,NA
"200","Amhara","Kemise","May",2019,39.85696873,10.71374234,10.34,NA
"201","Amhara","Bati","May",2019,40.0181327,11.19153266,9.99,NA
"202","Amhara","Mota","November",2018,37.8807432,11.07475582,7,NA
"203","Amhara","Debre- Markos ","November",2018,37.72636868,10.33641293,7.25,NA
"204","Amhara","Dembecha","November",2018,37.48251554,10.56669266,6.61,NA
"205","Amhara","Bahir- Dar ","November",2018,37.3815488,11.58416449,8,NA
"206","Amhara","Sekota","November",2018,39.03355257,12.62479803,8.66,NA
"207","Amhara","Amde Work ","November",2018,38.85815043,12.45920199,10.26,NA
"208","Amhara","Danigla","November",2018,36.83153176,11.25223153,6,NA
"209","Amhara","Chagni","November",2018,36.50793596,10.95196565,6.5,NA
"210","Amhara","Kemise","November",2018,39.85696873,10.71374234,8.79,NA
"211","Amhara","Bati","November",2018,40.0181327,11.19153266,8.26,NA
"212","Amhara","Mota","October",2018,37.8807432,11.07475582,7,NA
"213","Amhara","Debre- Markos ","October",2018,37.72636868,10.33641293,7.55,NA
"214","Amhara","Dembecha","October",2018,37.48251554,10.56669266,6.77,NA
"215","Amhara","Bahir- Dar ","October",2018,37.3815488,11.58416449,8,NA
"216","Amhara","Sekota","October",2018,39.03355257,12.62479803,8.59,NA
"217","Amhara","Amde Work ","October",2018,38.85815043,12.45920199,10.21,NA
"218","Amhara","Danigla","October",2018,36.83153176,11.25223153,6.5,NA
"219","Amhara","Chagni","October",2018,36.50793596,10.95196565,6.4,NA
"220","Amhara","Kemise","October",2018,39.85696873,10.71374234,8.69,NA
"221","Amhara","Bati","October",2018,40.0181327,11.19153266,8.3,NA
"222","Amhara","Mota","September",2018,37.8807432,11.07475582,7,NA
"223","Amhara","Debre- Markos ","September",2018,37.72636868,10.33641293,7.75,NA
"224","Amhara","Dembecha","September",2018,37.48251554,10.56669266,6.42,NA
"225","Amhara","Bahir- Dar ","September",2018,37.3815488,11.58416449,8.25,NA
"226","Amhara","Sekota","September",2018,39.03355257,12.62479803,8.86,NA
"227","Amhara","Amde Work ","September",2018,38.85815043,12.45920199,12.16,NA
"228","Amhara","Danigla","September",2018,36.83153176,11.25223153,6.75,NA
"229","Amhara","Chagni","September",2018,36.50793596,10.95196565,6.5,NA
"230","Amhara","Kemise","September",2018,39.85696873,10.71374234,9.76,NA
"231","Amhara","Bati","September",2018,40.0181327,11.19153266,8.14,NA
"232","Gambella","Gambella","April",2019,34.58547076,8.249396585,10,12
"233","Gambella","Shebo- Kire ","April",2019,NA,NA,6.48,15
"234","Gambella","Meti","April",2019,7.233333333,35.31666667,7,8
"235","Gambella","Gambella","August",2018,34.58547076,8.249396585,10,12
"236","Gambella","Shebo- Kire ","August",2018,NA,NA,8.04,NA
"237","Gambella","Meti","August",2018,7.233333333,35.31666667,9,NA
"238","Gambella","Gambella","December",2018,34.58547076,8.249396585,8,12
"239","Gambella","Shebo- Kire ","December",2018,NA,NA,5.74,14.49
"240","Gambella","Meti","December",2018,7.233333333,35.31666667,6,8
"241","Gambella","Gambella","February",2019,34.58547076,8.249396585,9.49,11.49
"242","Gambella","Shebo- Kire ","February",2019,NA,NA,6.75,14.49
"243","Gambella","Meti","February",2019,7.233333333,35.31666667,6,7
"244","Gambella","Gambella","January",2019,34.58547076,8.249396585,8.49,12
"245","Gambella","Shebo- Kire ","January",2019,NA,NA,6,14.49
"246","Gambella","Meti","January",2019,7.233333333,35.31666667,5.48,7
"247","Gambella","Gambella","July",2018,34.58547076,8.249396585,10.49,12
"248","Gambella","Shebo- Kire ","July",2018,NA,NA,8.99,NA
"249","Gambella","Meti","July",2018,7.233333333,35.31666667,9,NA
"250","Gambella","Gambella","March",2019,34.58547076,8.249396585,9.49,11.75
"251","Gambella","Shebo- Kire ","March",2019,NA,NA,7.75,14.49
"252","Gambella","Meti","March",2019,7.233333333,35.31666667,7,8
"253","Gambella","Gambella","May",2019,34.58547076,8.249396585,12.49,13.25
"254","Gambella","Shebo- Kire ","May",2019,NA,NA,7.25,15
"255","Gambella","Meti","May",2019,7.233333333,35.31666667,8.5,9
"256","Gambella","Gambella","November",2018,34.58547076,8.249396585,8.49,11.49
"257","Gambella","Shebo- Kire ","November",2018,NA,NA,8.75,14.49
"258","Gambella","Meti","November",2018,7.233333333,35.31666667,6,8
"259","Gambella","Gambella","October",2018,34.58547076,8.249396585,9.49,11.49
"260","Gambella","Shebo- Kire ","October",2018,NA,NA,7.56,13.49
"261","Gambella","Meti","October",2018,7.233333333,35.31666667,5,7
"262","Gambella","Gambella","September",2018,34.58547076,8.249396585,8,11.49
"263","Gambella","Shebo- Kire ","September",2018,NA,NA,8.29,NA
"264","Gambella","Meti","September",2018,7.233333333,35.31666667,9,NA
"265","Oromiya","Ghimbi","April",2019,35.83291974,9.163103789,8,10
"266","Oromiya","Dembi- Dolo ","April",2019,34.79748694,8.530219501,7,NA
"267","Oromiya","Shambu","April",2019,37.09431432,9.569809208,8,NA
"268","Oromiya","Nekemte","April",2019,36.54851971,9.09042469,7.75,11.22
"269","Oromiya","Bedele","April",2019,36.36017384,8.454821965,6,10
"270","Oromiya","Metu","April",2019,35.58726864,8.300606827,8,8
"271","Oromiya","Jimma","April",2019,36.84385226,7.672338798,10,11
"272","Oromiya","Agaro","April",2019,36.58627683,7.848002731,6.18,10
"273","Oromiya","Ambo","April",2019,37.8446066,8.976806527,8.16,NA
"274","Oromiya","Weliso","April",2019,37.97073066,8.534178897,8.26,14.01
"275","Oromiya","Ejere","April",2019,39.262249,8.78288,9.03,NA
"276","Oromiya","Fiche","April",2019,38.73344116,9.791083661,10.18,NA
"277","Oromiya","Ghimbi","August",2018,35.83291974,9.163103789,8,10
"278","Oromiya","Dembi- Dolo ","August",2018,34.79748694,8.530219501,6,NA
"279","Oromiya","Shambu","August",2018,37.09431432,9.569809208,7,NA
"280","Oromiya","Nekemte","August",2018,36.54851971,9.09042469,9,10.31
"281","Oromiya","Bedele","August",2018,36.36017384,8.454821965,7,12
"282","Oromiya","Metu","August",2018,35.58726864,8.300606827,8,10
"283","Oromiya","Jimma","August",2018,36.84385226,7.672338798,9.49,14
"284","Oromiya","Agaro","August",2018,36.58627683,7.848002731,7.06,11.49
"285","Oromiya","Ambo","August",2018,37.8446066,8.976806527,7.9,NA
"286","Oromiya","Weliso","August",2018,37.97073066,8.534178897,7.73,12.17
"287","Oromiya","Ejere","August",2018,39.262249,8.78288,8.14,NA
"288","Oromiya","Fiche","August",2018,38.73344116,9.791083661,7.71,NA
"289","Oromiya","Ghimbi","December",2018,35.83291974,9.163103789,7.75,10
"290","Oromiya","Dembi- Dolo ","December",2018,34.79748694,8.530219501,6.5,NA
"291","Oromiya","Shambu","December",2018,37.09431432,9.569809208,7,NA
"292","Oromiya","Nekemte","December",2018,36.54851971,9.09042469,8,10.62
"293","Oromiya","Bedele","December",2018,36.36017384,8.454821965,6,10
"294","Oromiya","Metu","December",2018,35.58726864,8.300606827,8,10
"295","Oromiya","Jimma","December",2018,36.84385226,7.672338798,8.49,10
"296","Oromiya","Agaro","December",2018,36.58627683,7.848002731,6.47,10
"297","Oromiya","Ambo","December",2018,37.8446066,8.976806527,7.04,NA
"298","Oromiya","Weliso","December",2018,37.97073066,8.534178897,6.72,8.85
"299","Oromiya","Ejere","December",2018,39.262249,8.78288,7.59,NA
"300","Oromiya","Fiche","December",2018,38.73344116,9.791083661,7.64,NA
"301","Oromiya","Ghimbi","February",2019,35.83291974,9.163103789,7.75,10
"302","Oromiya","Dembi- Dolo ","February",2019,34.79748694,8.530219501,6,NA
"303","Oromiya","Shambu","February",2019,37.09431432,9.569809208,7,NA
"304","Oromiya","Nekemte","February",2019,36.54851971,9.09042469,7,9.67
"305","Oromiya","Bedele","February",2019,36.36017384,8.454821965,5.5,10
"306","Oromiya","Metu","February",2019,35.58726864,8.300606827,7.75,10
"307","Oromiya","Jimma","February",2019,36.84385226,7.672338798,10,11
"308","Oromiya","Agaro","February",2019,36.58627683,7.848002731,6.18,9.49
"309","Oromiya","Ambo","February",2019,37.8446066,8.976806527,7.22,NA
"310","Oromiya","Weliso","February",2019,37.97073066,8.534178897,6.61,10.62
"311","Oromiya","Ejere","February",2019,39.262249,8.78288,7.77,NA
"312","Oromiya","Fiche","February",2019,38.73344116,9.791083661,7.71,NA
"313","Oromiya","Ghimbi","January",2019,35.83291974,9.163103789,7.75,10
"314","Oromiya","Dembi- Dolo ","January",2019,34.79748694,8.530219501,5,NA
"315","Oromiya","Shambu","January",2019,37.09431432,9.569809208,7,NA
"316","Oromiya","Nekemte","January",2019,36.54851971,9.09042469,7.25,9.92
"317","Oromiya","Bedele","January",2019,36.36017384,8.454821965,6,10
"318","Oromiya","Metu","January",2019,35.58726864,8.300606827,8,10
"319","Oromiya","Jimma","January",2019,36.84385226,7.672338798,8,10
"320","Oromiya","Agaro","January",2019,36.58627683,7.848002731,6.18,10
"321","Oromiya","Ambo","January",2019,37.8446066,8.976806527,7.76,NA
"322","Oromiya","Weliso","January",2019,37.97073066,8.534178897,6.72,8.93
"323","Oromiya","Ejere","January",2019,39.262249,8.78288,7.59,NA
"324","Oromiya","Fiche","January",2019,38.73344116,9.791083661,8.16,NA
"325","Oromiya","Ghimbi","July",2018,35.83291974,9.163103789,8,10
"326","Oromiya","Dembi- Dolo ","July",2018,34.79748694,8.530219501,6,NA
"327","Oromiya","Shambu","July",2018,37.09431432,9.569809208,7,NA
"328","Oromiya","Nekemte","July",2018,36.54851971,9.09042469,7.75,10.55
"329","Oromiya","Bedele","July",2018,36.36017384,8.454821965,6,10
"330","Oromiya","Metu","July",2018,35.58726864,8.300606827,7.48,11.49
"331","Oromiya","Jimma","July",2018,36.84385226,7.672338798,10,11
"332","Oromiya","Agaro","July",2018,36.58627683,7.848002731,7.06,12
"333","Oromiya","Ambo","July",2018,37.8446066,8.976806527,7.63,NA
"334","Oromiya","Weliso","July",2018,37.97073066,8.534178897,7.86,12.39
"335","Oromiya","Ejere","July",2018,39.262249,8.78288,8.16,NA
"336","Oromiya","Fiche","July",2018,38.73344116,9.791083661,9.27,NA
"337","Oromiya","Ghimbi","March",2019,35.83291974,9.163103789,7.75,10
"338","Oromiya","Dembi- Dolo ","March",2019,34.79748694,8.530219501,5,NA
"339","Oromiya","Shambu","March",2019,37.09431432,9.569809208,6.5,NA
"340","Oromiya","Nekemte","March",2019,36.54851971,9.09042469,7.5,9.16
"341","Oromiya","Bedele","March",2019,36.36017384,8.454821965,6,10
"342","Oromiya","Metu","March",2019,35.58726864,8.300606827,6,8
"343","Oromiya","Jimma","March",2019,36.84385226,7.672338798,9,10
"344","Oromiya","Agaro","March",2019,36.58627683,7.848002731,6.18,10
"345","Oromiya","Ambo","March",2019,37.8446066,8.976806527,7.14,NA
"346","Oromiya","Weliso","March",2019,37.97073066,8.534178897,6.56,8.85
"347","Oromiya","Ejere","March",2019,39.262249,8.78288,7.65,NA
"348","Oromiya","Fiche","March",2019,38.73344116,9.791083661,7.72,NA
"349","Oromiya","Ghimbi","May",2019,35.83291974,9.163103789,8.25,10
"350","Oromiya","Dembi- Dolo ","May",2019,34.79748694,8.530219501,8,NA
"351","Oromiya","Shambu","May",2019,37.09431432,9.569809208,8,NA
"352","Oromiya","Nekemte","May",2019,36.54851971,9.09042469,8,10.79
"353","Oromiya","Bedele","May",2019,36.36017384,8.454821965,7,10
"354","Oromiya","Metu","May",2019,35.58726864,8.300606827,8,10
"355","Oromiya","Jimma","May",2019,36.84385226,7.672338798,10,11
"356","Oromiya","Agaro","May",2019,36.58627683,7.848002731,7.67,10
"357","Oromiya","Ambo","May",2019,37.8446066,8.976806527,8.13,NA
"358","Oromiya","Weliso","May",2019,37.97073066,8.534178897,8.13,12.5
"359","Oromiya","Ejere","May",2019,39.262249,8.78288,9.35,NA
"360","Oromiya","Fiche","May",2019,38.73344116,9.791083661,9.83,NA
"361","Oromiya","Ghimbi","November",2018,35.83291974,9.163103789,7.75,10
"362","Oromiya","Dembi- Dolo ","November",2018,34.79748694,8.530219501,7,NA
"363","Oromiya","Shambu","November",2018,37.09431432,9.569809208,7,NA
"364","Oromiya","Nekemte","November",2018,36.54851971,9.09042469,8,9.96
"365","Oromiya","Bedele","November",2018,36.36017384,8.454821965,6,10
"366","Oromiya","Metu","November",2018,35.58726864,8.300606827,7,10
"367","Oromiya","Jimma","November",2018,36.84385226,7.672338798,8,10
"368","Oromiya","Agaro","November",2018,36.58627683,7.848002731,7.06,10.49
"369","Oromiya","Ambo","November",2018,37.8446066,8.976806527,7.63,NA
"370","Oromiya","Weliso","November",2018,37.97073066,8.534178897,7.02,10.87
"371","Oromiya","Ejere","November",2018,39.262249,8.78288,7.56,NA
"372","Oromiya","Fiche","November",2018,38.73344116,9.791083661,7.69,NA
"373","Oromiya","Ghimbi","October",2018,35.83291974,9.163103789,8,10
