"","Region","Market","Month","Year","Longitude","Latitude","pkg.mai.maize","pkg.mai.millm"
"79","Amhara","Kombolcha","June",2017,39.73724188,11.07807805,6.5,NA
"80","Amhara","Dessie","June",2017,39.63548793,11.11703902,6.25,NA
"81","Amhara","Shewa- Robit ","June",2017,39.90269733,10.00580856,7.92,NA
"82","Amhara","Debre-¦","June",2017,39.52890047,9.67650294,7.59,NA
"83","Amhara","Chuahit","March",2017,39.311961,10.643157,6.5,NA
"84","Amhara","Gondar","March",2017,37.46149667,12.59878688,6,NA
"85","Amhara","Esete","March",2017,37.88657423,10.92298692,7.19,NA
"86","Amhara","Debre- Tabor ","March",2017,38.00833967,11.84769551,6.72,NA
"87","Amhara","Kobo","March",2017,39.63127424,12.16406542,5,NA
"88","Amhara","Weldiya","March",2017,39.6014117,11.82360232,7.2,NA
"89","Amhara","Kombolcha","March",2017,39.73724188,11.07807805,7.03,NA
"90","Amhara","Dessie","March",2017,39.63548793,11.11703902,6.12,NA
"91","Amhara","Shewa- Robit ","March",2017,39.90269733,10.00580856,6.02,NA
"92","Amhara","Debre-¦","March",2017,39.52890047,9.67650294,6.65,NA
"93","Amhara","Chuahit","May",2017,39.311961,10.643157,6.62,NA
"94","Amhara","Gondar","May",2017,37.46149667,12.59878688,7,NA
"95","Amhara","Esete","May",2017,37.88657423,10.92298692,6.88,NA
"96","Amhara","Debre- Tabor ","May",2017,38.00833967,11.84769551,7.17,NA
"97","Amhara","Kobo","May",2017,39.63127424,12.16406542,6.45,NA
"98","Amhara","Weldiya","May",2017,39.6014117,11.82360232,8.2,NA
"99","Amhara","Kombolcha","May",2017,39.73724188,11.07807805,6.5,NA
"100","Amhara","Dessie","May",2017,39.63548793,11.11703902,6.25,NA
"101","Amhara","Shewa- Robit ","May",2017,39.90269733,10.00580856,7.92,NA
"102","Amhara","Debre-¦","May",2017,39.52890047,9.67650294,7.59,NA
"103","Amhara","Chuahit","November",2016,39.311961,10.643157,4.5,NA
"104","Amhara","Gondar","November",2016,37.46149667,12.59878688,6,NA
"105","Amhara","Esete","November",2016,37.88657423,10.92298692,7.32,NA
"106","Amhara","Debre- Tabor ","November",2016,38.00833967,11.84769551,6.14,NA
"107","Amhara","Kobo","November",2016,39.63127424,12.16406542,5.62,NA
"108","Amhara","Weldiya","November",2016,39.6014117,11.82360232,7.26,NA
"109","Amhara","Kombolcha","November",2016,39.73724188,11.07807805,6.47,NA
"110","Amhara","Dessie","November",2016,39.63548793,11.11703902,5.41,NA
"111","Amhara","Shewa- Robit ","November",2016,39.90269733,10.00580856,5.35,NA
"112","Amhara","Debre-¦","November",2016,39.52890047,9.67650294,5.65,NA
"113","Amhara","Chuahit","October",2016,39.311961,10.643157,6,NA
"114","Amhara","Gondar","October",2016,37.46149667,12.59878688,6,NA
"115","Amhara","Esete","October",2016,37.88657423,10.92298692,7.18,NA
"116","Amhara","Debre- Tabor ","October",2016,38.00833967,11.84769551,6.85,NA
"117","Amhara","Kobo","October",2016,39.63127424,12.16406542,5.46,NA
"118","Amhara","Weldiya","October",2016,39.6014117,11.82360232,7.26,NA
"119","Amhara","Kombolcha","October",2016,39.73724188,11.07807805,7.07,NA
"120","Amhara","Dessie","October",2016,39.63548793,11.11703902,6.34,NA
"121","Amhara","Shewa- Robit ","October",2016,39.90269733,10.00580856,6.95,NA
"122","Amhara","Debre-¦","October",2016,39.52890047,9.67650294,6.16,NA
"123","Amhara","Chuahit","September",2016,39.311961,10.643157,6.16,NA
"124","Amhara","Gondar","September",2016,37.46149667,12.59878688,5.66,NA
"125","Amhara","Esete","September",2016,37.88657423,10.92298692,6.97,NA
"126","Amhara","Debre- Tabor ","September",2016,38.00833967,11.84769551,6.74,NA
"127","Amhara","Kobo","September",2016,39.63127424,12.16406542,5.88,NA
"128","Amhara","Weldiya","September",2016,39.6014117,11.82360232,5.65,NA
"129","Amhara","Kombolcha","September",2016,39.73724188,11.07807805,6.95,NA
"130","Amhara","Dessie","September",2016,39.63548793,11.11703902,6.5,NA
"131","Amhara","Shewa- Robit ","September",2016,39.90269733,10.00580856,6.98,NA
"132","Amhara","Debre-¦","September",2016,39.52890047,9.67650294,6.24,NA
"133","Amhara","Mota","April",2017,37.8807432,11.07475582,5.5,NA
"134","Amhara","Debre- Markos ","April",2017,37.72636868,10.33641293,6,NA
"135","Amhara","Dembecha","April",2017,37.48251554,10.56669266,5.54,NA
"136","Amhara","Bahir- Dar ","April",2017,37.3815488,11.58416449,6.75,NA
"137","Amhara","Sekota","April",2017,39.03355257,12.62479803,7.49,NA
"138","Amhara","Amde Work ","April",2017,38.85815043,12.45920199,8.13,NA
"139","Amhara","Danigla","April",2017,36.83153176,11.25223153,5.25,NA
"140","Amhara","Chagni","April",2017,36.50793596,10.95196565,5.5,NA
"141","Amhara","Kemise","April",2017,39.85696873,10.71374234,5.55,NA
"142","Amhara","Bati","April",2017,40.0181327,11.19153266,7.08,NA
"143","Amhara","Mota","August",2016,37.8807432,11.07475582,5,NA
"144","Amhara","Debre- Markos ","August",2016,37.72636868,10.33641293,5.83,NA
"145","Amhara","Dembecha","August",2016,37.48251554,10.56669266,5.06,NA
"146","Amhara","Bahir- Dar ","August",2016,37.3815488,11.58416449,6.65,NA
"147","Amhara","Sekota","August",2016,39.03355257,12.62479803,5.68,NA
"148","Amhara","Amde Work ","August",2016,38.85815043,12.45920199,6.88,NA
"149","Amhara","Danigla","August",2016,36.83153176,11.25223153,5.27,NA
"150","Amhara","Chagni","August",2016,36.50793596,10.95196565,5.5,NA
"151","Amhara","Kemise","August",2016,39.85696873,10.71374234,5.76,NA
"152","Amhara","Bati","August",2016,40.0181327,11.19153266,6.39,NA
"153","Amhara","Mota","December",2016,37.8807432,11.07475582,4.5,NA
"154","Amhara","Debre- Markos ","December",2016,37.72636868,10.33641293,5.3,NA
"155","Amhara","Dembecha","December",2016,37.48251554,10.56669266,5.37,NA
"156","Amhara","Bahir- Dar ","December",2016,37.3815488,11.58416449,6.32,NA
"157","Amhara","Sekota","December",2016,39.03355257,12.62479803,6.4,NA
"158","Amhara","Amde Work ","December",2016,38.85815043,12.45920199,4.56,NA
"159","Amhara","Danigla","December",2016,36.83153176,11.25223153,4.77,NA
"160","Amhara","Chagni","December",2016,36.50793596,10.95196565,4.66,NA
"161","Amhara","Kemise","December",2016,39.85696873,10.71374234,4.82,NA
"162","Amhara","Bati","December",2016,40.0181327,11.19153266,6.19,NA
"163","Amhara","Mota","February",2017,37.8807432,11.07475582,4.66,NA
"164","Amhara","Debre- Markos ","February",2017,37.72636868,10.33641293,5,NA
"165","Amhara","Dembecha","February",2017,37.48251554,10.56669266,4.69,NA
"166","Amhara","Bahir- Dar ","February",2017,37.3815488,11.58416449,6.32,NA
"167","Amhara","Sekota","February",2017,39.03355257,12.62479803,6.24,NA
"168","Amhara","Amde Work ","February",2017,38.85815043,12.45920199,NA,NA
"169","Amhara","Danigla","February",2017,36.83153176,11.25223153,4.37,NA
"170","Amhara","Chagni","February",2017,36.50793596,10.95196565,4.5,NA
"171","Amhara","Kemise","February",2017,39.85696873,10.71374234,5.82,NA
"172","Amhara","Bati","February",2017,40.0181327,11.19153266,5.77,NA
"173","Amhara","Mota","January",2017,37.8807432,11.07475582,4.9,NA
"174","Amhara","Debre- Markos ","January",2017,37.72636868,10.33641293,5.5,NA
"175","Amhara","Dembecha","January",2017,37.48251554,10.56669266,4.82,NA
"176","Amhara","Bahir- Dar ","January",2017,37.3815488,11.58416449,6,NA
"177","Amhara","Sekota","January",2017,39.03355257,12.62479803,6.22,NA
"178","Amhara","Amde Work ","January",2017,38.85815043,12.45920199,NA,NA
"179","Amhara","Danigla","January",2017,36.83153176,11.25223153,4.2,NA
"180","Amhara","Chagni","January",2017,36.50793596,10.95196565,5,NA
"181","Amhara","Kemise","January",2017,39.85696873,10.71374234,5.82,NA
"182","Amhara","Bati","January",2017,40.0181327,11.19153266,6.1,NA
"183","Amhara","Mota","July",2016,37.8807432,11.07475582,4.53,NA
"184","Amhara","Debre- Markos ","July",2016,37.72636868,10.33641293,4.8,NA
"185","Amhara","Dembecha","July",2016,37.48251554,10.56669266,4.52,NA
"186","Amhara","Bahir- Dar ","July",2016,37.3815488,11.58416449,6.65,NA
"187","Amhara","Sekota","July",2016,39.03355257,12.62479803,5.79,NA
"188","Amhara","Amde Work ","July",2016,38.85815043,12.45920199,7.3,NA
"189","Amhara","Danigla","July",2016,36.83153176,11.25223153,4.56,NA
"190","Amhara","Chagni","July",2016,36.50793596,10.95196565,4.5,NA
"191","Amhara","Kemise","July",2016,39.85696873,10.71374234,4.68,NA
"192","Amhara","Bati","July",2016,40.0181327,11.19153266,6.18,NA
"193","Amhara","Mota","June",2017,37.8807432,11.07475582,6.25,NA
"194","Amhara","Debre- Markos ","June",2017,37.72636868,10.33641293,6.5,NA
"195","Amhara","Dembecha","June",2017,37.48251554,10.56669266,6.92,NA
"196","Amhara","Bahir- Dar ","June",2017,37.3815488,11.58416449,7,NA
"197","Amhara","Sekota","June",2017,39.03355257,12.62479803,7.22,NA
"198","Amhara","Amde Work ","June",2017,38.85815043,12.45920199,7.93,NA
"199","Amhara","Danigla","June",2017,36.83153176,11.25223153,5.5,NA
"200","Amhara","Chagni","June",2017,36.50793596,10.95196565,7,NA
"201","Amhara","Kemise","June",2017,39.85696873,10.71374234,6.83,NA
"202","Amhara","Bati","June",2017,40.0181327,11.19153266,6.96,NA
"203","Amhara","Mota","March",2017,37.8807432,11.07475582,5.43,NA
"204","Amhara","Debre- Markos ","March",2017,37.72636868,10.33641293,6,NA
"205","Amhara","Dembecha","March",2017,37.48251554,10.56669266,5.05,NA
"206","Amhara","Bahir- Dar ","March",2017,37.3815488,11.58416449,6.32,NA
"207","Amhara","Sekota","March",2017,39.03355257,12.62479803,6.4,NA
"208","Amhara","Amde Work ","March",2017,38.85815043,12.45920199,NA,NA
"209","Amhara","Danigla","March",2017,36.83153176,11.25223153,5.47,NA
"210","Amhara","Chagni","March",2017,36.50793596,10.95196565,5.5,NA
"211","Amhara","Kemise","March",2017,39.85696873,10.71374234,6.38,NA
"212","Amhara","Bati","March",2017,40.0181327,11.19153266,6.59,NA
"213","Amhara","Mota","May",2017,37.8807432,11.07475582,6.25,NA
"214","Amhara","Debre- Markos ","May",2017,37.72636868,10.33641293,6.5,NA
"215","Amhara","Dembecha","May",2017,37.48251554,10.56669266,6.92,NA
"216","Amhara","Bahir- Dar ","May",2017,37.3815488,11.58416449,7,NA
"217","Amhara","Sekota","May",2017,39.03355257,12.62479803,7.22,NA
"218","Amhara","Amde Work ","May",2017,38.85815043,12.45920199,7.93,NA
"219","Amhara","Danigla","May",2017,36.83153176,11.25223153,5.5,NA
"220","Amhara","Chagni","May",2017,36.50793596,10.95196565,7,NA
"221","Amhara","Kemise","May",2017,39.85696873,10.71374234,6.83,NA
"222","Amhara","Bati","May",2017,40.0181327,11.19153266,6.96,NA
"223","Amhara","Mota","November",2016,37.8807432,11.07475582,4.7,NA
"224","Amhara","Debre- Markos ","November",2016,37.72636868,10.33641293,5.5,NA
"225","Amhara","Dembecha","November",2016,37.48251554,10.56669266,5.09,NA
"226","Amhara","Bahir- Dar ","November",2016,37.3815488,11.58416449,7.32,NA
"227","Amhara","Sekota","November",2016,39.03355257,12.62479803,6.04,NA
"228","Amhara","Amde Work ","November",2016,38.85815043,12.45920199,7.02,NA
"229","Amhara","Danigla","November",2016,36.83153176,11.25223153,4.7,NA
"230","Amhara","Chagni","November",2016,36.50793596,10.95196565,5,NA
"231","Amhara","Kemise","November",2016,39.85696873,10.71374234,4.94,NA
"232","Amhara","Bati","November",2016,40.0181327,11.19153266,6.69,NA
"233","Amhara","Mota","October",2016,37.8807432,11.07475582,4.77,NA
"234","Amhara","Debre- Markos ","October",2016,37.72636868,10.33641293,5.47,NA
"235","Amhara","Dembecha","October",2016,37.48251554,10.56669266,5.18,NA
"236","Amhara","Bahir- Dar ","October",2016,37.3815488,11.58416449,6.32,NA
"237","Amhara","Sekota","October",2016,39.03355257,12.62479803,6.35,NA
"238","Amhara","Amde Work ","October",2016,38.85815043,12.45920199,7.11,NA
"239","Amhara","Danigla","October",2016,36.83153176,11.25223153,4.3,NA
"240","Amhara","Chagni","October",2016,36.50793596,10.95196565,5,NA
"241","Amhara","Kemise","October",2016,39.85696873,10.71374234,4.95,NA
"242","Amhara","Bati","October",2016,40.0181327,11.19153266,6.63,NA
"243","Amhara","Mota","September",2016,37.8807432,11.07475582,5,NA
"244","Amhara","Debre- Markos ","September",2016,37.72636868,10.33641293,5.8,NA
"245","Amhara","Dembecha","September",2016,37.48251554,10.56669266,5.25,NA
"246","Amhara","Bahir- Dar ","September",2016,37.3815488,11.58416449,7.65,NA
"247","Amhara","Sekota","September",2016,39.03355257,12.62479803,6.28,NA
"248","Amhara","Amde Work ","September",2016,38.85815043,12.45920199,6.71,NA
"249","Amhara","Danigla","September",2016,36.83153176,11.25223153,5,NA
"250","Amhara","Chagni","September",2016,36.50793596,10.95196565,5.5,NA
"251","Amhara","Kemise","September",2016,39.85696873,10.71374234,4.35,NA
"252","Amhara","Bati","September",2016,40.0181327,11.19153266,5.77,NA
"253","Gambella","Gambella","April",2017,34.58547076,8.249396585,6.5,10
"254","Gambella","Shebo- Kire ","April",2017,NA,NA,4.86,NA
"255","Gambella","Meti","April",2017,7.233333333,35.31666667,5,NA
"256","Gambella","Gambella","June",2017,34.58547076,8.249396585,8,10
"257","Gambella","Shebo- Kire ","June",2017,NA,NA,7.03,NA
"258","Gambella","Meti","June",2017,7.233333333,35.31666667,8,9
"259","Gambella","Gambella","May",2017,34.58547076,8.249396585,8,10
"260","Gambella","Shebo- Kire ","May",2017,NA,NA,7.03,NA
"261","Gambella","Meti","May",2017,7.233333333,35.31666667,8,9
"262","Gambella","Gambella","August",2016,34.58547076,8.249396585,6,8
"263","Gambella","Shebo- Kire ","August",2016,NA,NA,5,NA
"264","Gambella","Meti","August",2016,7.233333333,35.31666667,6,7
"265","Diredawa","Dire Dawa ","August",2016,41.8572763,9.593652332,7.16,8.47
"266","Diredawa","Melka- Jebdu ","August",2016,41.77420401,9.617496554,6.33,NA
"267","Gambella","Gambella","December",2016,34.58547076,8.249396585,6.5,8
"268","Gambella","Shebo- Kire ","December",2016,NA,NA,4.53,NA
"269","Gambella","Meti","December",2016,7.233333333,35.31666667,5,6
"270","Diredawa","Dire Dawa ","December",2016,41.8572763,9.593652332,7.91,8.41
"271","Diredawa","Melka- Jebdu ","December",2016,41.77420401,9.617496554,6.33,NA
"272","Gambella","Gambella","February",2017,34.58547076,8.249396585,6.32,10
"273","Gambella","Shebo- Kire ","February",2017,NA,NA,3.77,NA
"274","Gambella","Meti","February",2017,7.233333333,35.31666667,6,7
"275","Diredawa","Dire Dawa ","February",2017,41.8572763,9.593652332,7.4,8.66
"276","Diredawa","Melka- Jebdu ","February",2017,41.77420401,9.617496554,7,NA
"277","Gambella","Gambella","January",2017,34.58547076,8.249396585,6.5,10
"278","Gambella","Shebo- Kire ","January",2017,NA,NA,4.6,NA
"279","Gambella","Meti","January",2017,7.233333333,35.31666667,5,6
"280","Diredawa","Dire Dawa ","January",2017,41.8572763,9.593652332,7.08,8.49
"281","Diredawa","Melka- Jebdu ","January",2017,41.77420401,9.617496554,6,NA
"282","Gambella","Gambella","July",2016,34.58547076,8.249396585,6,7.65
"283","Gambella","Shebo- Kire ","July",2016,NA,NA,6,NA
"284","Gambella","Meti","July",2016,7.233333333,35.31666667,5.83,6.5
"285","Diredawa","Dire Dawa ","July",2016,41.8572763,9.593652332,7.41,8.63
"286","Diredawa","Melka- Jebdu ","July",2016,41.77420401,9.617496554,6.33,NA
"287","Gambella","Gambella","March",2017,34.58547076,8.249396585,6.33,10
"288","Gambella","Shebo- Kire ","March",2017,NA,NA,4,NA
"289","Gambella","Meti","March",2017,7.233333333,35.31666667,6,7
"290","Diredawa","Dire Dawa ","March",2017,41.8572763,9.593652332,7.74,8.41
"291","Diredawa","Melka- Jebdu ","March",2017,41.77420401,9.617496554,6,NA
"292","Gambella","Gambella","November",2016,34.58547076,8.249396585,6,8
"293","Gambella","Shebo- Kire ","November",2016,NA,NA,4.58,NA
"294","Gambella","Meti","November",2016,7.233333333,35.31666667,4.5,5
"295","Diredawa","Dire Dawa ","November",2016,41.8572763,9.593652332,7.91,8.81
"296","Diredawa","Melka- Jebdu ","November",2016,41.77420401,9.617496554,6.66,NA
"297","Gambella","Gambella","October",2016,34.58547076,8.249396585,6,8
"298","Gambella","Shebo- Kire ","October",2016,NA,NA,5,NA
"299","Gambella","Meti","October",2016,7.233333333,35.31666667,5,6
"300","Diredawa","Dire Dawa ","October",2016,41.8572763,9.593652332,7.83,8.57
"301","Diredawa","Melka- Jebdu ","October",2016,41.77420401,9.617496554,6.33,NA
"302","Gambella","Gambella","September",2016,34.58547076,8.249396585,6,8
"303","Gambella","Shebo- Kire ","September",2016,NA,NA,5,NA
"304","Gambella","Meti","September",2016,7.233333333,35.31666667,5,6
"305","Diredawa","Dire Dawa ","September",2016,41.8572763,9.593652332,7.81,8.4
"306","Diredawa","Melka- Jebdu ","September",2016,41.77420401,9.617496554,6.66,NA
"307","Oromiya","Ghimbi","April",2017,35.83291974,9.163103789,6,7
"308","Oromiya","Dembi- Dolo ","April",2017,34.79748694,8.530219501,5.5,NA
"309","Oromiya","Shambu","April",2017,37.09431432,9.569809208,5.24,NA
"310","Oromiya","Nekemte","April",2017,36.54851971,9.09042469,7,9.82
"311","Oromiya","Bedele","April",2017,36.36017384,8.454821965,6,10
"312","Oromiya","Metu","April",2017,35.58726864,8.300606827,6.24,8
"313","Oromiya","Jimma","April",2017,36.84385226,7.672338798,7.48,9.49
"314","Oromiya","Agaro","April",2017,36.58627683,7.848002731,6.47,10
"315","Oromiya","Ambo","April",2017,37.8446066,8.976806527,6.78,NA
"316","Oromiya","Weliso","April",2017,37.97073066,8.534178897,6.04,8.71
"317","Oromiya","Ejere","April",2017,39.262249,8.78288,7.5,NA
"318","Oromiya","Fiche","April",2017,38.73344116,9.791083661,7.25,NA
"319","Oromiya","Ghimbi","August",2016,35.83291974,9.163103789,5.5,6.5
"320","Oromiya","Dembi- Dolo ","August",2016,34.79748694,8.530219501,5.2,NA
"321","Oromiya","Shambu","August",2016,37.09431432,9.569809208,5.39,NA
"322","Oromiya","Nekemte","August",2016,36.54851971,9.09042469,6,7.76
"323","Oromiya","Bedele","August",2016,36.36017384,8.454821965,5.31,7.5
"324","Oromiya","Metu","August",2016,35.58726864,8.300606827,5.66,6.83
"325","Oromiya","Jimma","August",2016,36.84385226,7.672338798,7,8.57
"326","Oromiya","Agaro","August",2016,36.58627683,7.848002731,6.47,10
"327","Oromiya","Ambo","August",2016,37.8446066,8.976806527,7.06,NA
"328","Oromiya","Weliso","August",2016,37.97073066,8.534178897,5.27,8.22
"329","Oromiya","Ejere","August",2016,39.262249,8.78288,5.42,NA
"330","Oromiya","Fiche","August",2016,38.73344116,9.791083661,6.1,NA
"331","Oromiya","Ghimbi","December",2016,35.83291974,9.163103789,5.5,6.5
"332","Oromiya","Dembi- Dolo ","December",2016,34.79748694,8.530219501,5,NA
"333","Oromiya","Shambu","December",2016,37.09431432,9.569809208,5.73,NA
"334","Oromiya","Nekemte","December",2016,36.54851971,9.09042469,5.08,7.78
"335","Oromiya","Bedele","December",2016,36.36017384,8.454821965,4.5,7.5
"336","Oromiya","Metu","December",2016,35.58726864,8.300606827,5.16,7.16
"337","Oromiya","Jimma","December",2016,36.84385226,7.672338798,6,8
"338","Oromiya","Agaro","December",2016,36.58627683,7.848002731,5.29,10
"339","Oromiya","Ambo","December",2016,37.8446066,8.976806527,6.14,NA
"340","Oromiya","Weliso","December",2016,37.97073066,8.534178897,4.9,6.47
"341","Oromiya","Ejere","December",2016,39.262249,8.78288,5.61,NA
"342","Oromiya","Fiche","December",2016,38.73344116,9.791083661,6.32,NA
"343","Oromiya","Ghimbi","February",2017,35.83291974,9.163103789,5,6.5
"344","Oromiya","Dembi- Dolo ","February",2017,34.79748694,8.530219501,5,NA
"345","Oromiya","Shambu","February",2017,37.09431432,9.569809208,5.08,NA
"346","Oromiya","Nekemte","February",2017,36.54851971,9.09042469,5,7.66
"347","Oromiya","Bedele","February",2017,36.36017384,8.454821965,4.83,7.5
"348","Oromiya","Metu","February",2017,35.58726864,8.300606827,5.66,7.49
"349","Oromiya","Jimma","February",2017,36.84385226,7.672338798,6.6,8.32
"350","Oromiya","Agaro","February",2017,36.58627683,7.848002731,5.89,10
"351","Oromiya","Ambo","February",2017,37.8446066,8.976806527,5.45,NA
"352","Oromiya","Weliso","February",2017,37.97073066,8.534178897,5.06,6.6
"353","Oromiya","Ejere","February",2017,39.262249,8.78288,5.27,NA
"354","Oromiya","Fiche","February",2017,38.73344116,9.791083661,5.83,NA
"355","Oromiya","Ghimbi","January",2017,35.83291974,9.163103789,5,6.5
"356","Oromiya","Dembi- Dolo ","January",2017,34.79748694,8.530219501,5,NA
"357","Oromiya","Shambu","January",2017,37.09431432,9.569809208,6.01,NA
"358","Oromiya","Nekemte","January",2017,36.54851971,9.09042469,4.73,5.76
"359","Oromiya","Bedele","January",2017,36.36017384,8.454821965,4.5,7.5
"360","Oromiya","Metu","January",2017,35.58726864,8.300606827,5,7.16
"361","Oromiya","Jimma","January",2017,36.84385226,7.672338798,6,8
"362","Oromiya","Agaro","January",2017,36.58627683,7.848002731,5.29,10
"363","Oromiya","Ambo","January",2017,37.8446066,8.976806527,6.14,NA
"364","Oromiya","Weliso","January",2017,37.97073066,8.534178897,4.9,6.47
"365","Oromiya","Ejere","January",2017,39.262249,8.78288,5.61,NA
"366","Oromiya","Fiche","January",2017,38.73344116,9.791083661,6.32,NA
"367","Oromiya","Ghimbi","July",2016,35.83291974,9.163103789,4.83,5.48
"368","Oromiya","Dembi- Dolo ","July",2016,34.79748694,8.530219501,5,NA
"369","Oromiya","Shambu","July",2016,37.09431432,9.569809208,4.66,NA
