"","Region","Market","Month","Year","Longitude","Latitude","CEREALS UNMILLED_Barley White","CEREALS UNMILLED_Barley Mixed","CEREALS UNMILLED_Barley Black","CEREALS UNMILLED_Barley for Beer","CEREALS UNMILLED_Hulled Barley","CEREALS MILLED_Barley White","CEREALS MILLED_Barley Mixed","P R I C E   I N    B I R R_Malt-Barley"
"1","Region","Market","Month","Year","Longitude","Latitude","CEREALS UNMILLED","CEREALS UNMILLED","CEREALS UNMILLED","CEREALS UNMILLED","CEREALS UNMILLED","CEREALS MILLED","CEREALS MILLED","P R I C E   I N    B I R R"
"83","AMHARA","Dessie","June","2016","39.63548793","11.11703902","8.69","7.96","-","-","23.90","-","-","17.72"
"84","AMHARA","Shewa- Robit ","June","2016","39.90269733","10.00580856","10.44","-","10.37","12.29","34.13","-","-","14.64"
"85","AMHARA","Debre-¦","June","2016","39.52890047","9.67650294","7.83","6.00","-","10.00","13.57","-","-","-"
"86","AMHARA","Chuahit","March","2016","39.311961","10.643157","-","6.50","-","-","-","-","-","11.54"
"87","AMHARA","Gondar","March","2016","37.46149667","12.59878688","11.16","-","-","-","17.17","-","-","-"
"88","AMHARA","Esete","March","2016","37.88657423","10.92298692","8.88","8.95","6.40","11.68","15.99","-","-","9.76"
"89","AMHARA","Debre- Tabor ","March","2016","38.00833967","11.84769551","8.90","9.36","9.63","-","15.83","-","-","16.61"
"90","AMHARA","Kobo","March","2016","39.63127424","12.16406542","12.18","-","-","-","-","-","-","15.90"
"91","AMHARA","Weldiya","March","2016","39.6014117","11.82360232","13.11","10.07","9.00","-","11.63","-","-","16.64"
"92","AMHARA","Kombolcha","March","2016","39.73724188","11.07807805","12.17","9.40","9.47","-","25.82","-","-","39.68"
"93","AMHARA","Dessie","March","2016","39.63548793","11.11703902","8.60","8.15","-","-","21.08","-","-","14.41"
"94","AMHARA","Shewa- Robit ","March","2016","39.90269733","10.00580856","10.00","-","10.46","12.40","-","-","-","13.71"
"95","AMHARA","Debre-¦","March","2016","39.52890047","9.67650294","7.16","5.83","-","10.00","-","-","-","37.04"
"96","AMHARA","Chuahit","May","2016","39.311961","10.643157","-","7.50","-","-","-","-","-","15.05"
"97","AMHARA","Gondar","May","2016","37.46149667","12.59878688","11.16","-","-","-","17.33","-","-","14.00"
"98","AMHARA","Esete","May","2016","37.88657423","10.92298692","9.21","9.07","7.35","14.18","14.93","-","-","11.63"
"99","AMHARA","Debre- Tabor ","May","2016","38.00833967","11.84769551","-","9.76","10.53","-","17.16","-","-","13.43"
"100","AMHARA","Kobo","May","2016","39.63127424","12.16406542","11.46","11.33","-","-","-","-","-","15.92"
"101","AMHARA","Weldiya","May","2016","39.6014117","11.82360232","11.79","9.65","8.91","-","11.37","-","-","15.81"
"102","AMHARA","Kombolcha","May","2016","39.73724188","11.07807805","12.19","9.03","-","-","32.97","-","-","42.02"
"103","AMHARA","Dessie","May","2016","39.63548793","11.11703902","8.42","8.00","-","-","17.27","-","-","17.43"
"104","AMHARA","Shewa- Robit ","May","2016","39.90269733","10.00580856","8.80","-","8.99","11.58","32.16","-","-","12.28"
"105","AMHARA","Debre-¦","May","2016","39.52890047","9.67650294","6.99","5.83","-","10.00","13.57","-","-","15.27"
"106","AMHARA","Chuahit","NOVEMBER","2015","39.311961","10.643157","-","5.50","-","-","-","-","-","11.84"
"107","AMHARA","Gondar","NOVEMBER","2015","37.46149667","12.59878688","8.32","-","-","-","17.33","-","-","-"
"108","AMHARA","Esete","NOVEMBER","2015","37.88657423","10.92298692","9.38","9.60","6.94","10.82","13.57","-","-","8.82"
"109","AMHARA","Debre- Tabor ","NOVEMBER","2015","38.00833967","11.84769551","10.91","9.85","10.64","10.44","16.21","-","-","15.19"
"110","AMHARA","Kobo","NOVEMBER","2015","39.63127424","12.16406542","10.08","-","-","-","-","-","-","19.28"
"111","AMHARA","Weldiya","NOVEMBER","2015","39.6014117","11.82360232","10.85","9.83","9.00","-","18.07","-","-","16.08"
"112","AMHARA","Kombolcha","NOVEMBER","2015","39.73724188","11.07807805","10.61","10.17","9.35","-","34.49","-","-","41.23"
"113","AMHARA","Dessie","NOVEMBER","2015","39.63548793","11.11703902","9.39","7.59","-","-","-","-","-","13.67"
"114","AMHARA","Shewa- Robit ","NOVEMBER","2015","39.90269733","10.00580856","11.88","-","11.18","12.97","-","-","-","15.84"
"115","AMHARA","Debre-¦","NOVEMBER","2015","39.52890047","9.67650294","7.50","6.66","-","10.97","13.33","-","-","24.49"
"116","AMHARA","Chuahit","October","2015","39.311961","10.643157","-","5.00","-","-","-","-","-","10.19"
"117","AMHARA","Gondar","October","2015","37.46149667","12.59878688","11.66","-","15.83","-","17.17","-","-","-"
"118","AMHARA","Esete","October","2015","37.88657423","10.92298692","9.82","10.00","8.24","12.99","16.26","-","-","11.47"
"119","AMHARA","Debre- Tabor ","October","2015","38.00833967","11.84769551","-","10.29","10.44","11.61","16.10","-","-","16.18"
"120","AMHARA","Kobo","October","2015","39.63127424","12.16406542","12.21","-","-","-","-","-","-","-"
"121","AMHARA","Weldiya","October","2015","39.6014117","11.82360232","13.77","10.32","9.09","-","17.82","-","-","15.81"
"122","AMHARA","Kombolcha","October","2015","39.73724188","11.07807805","12.03","9.29","9.26","-","35.33","-","-","39.64"
"123","AMHARA","Dessie","October","2015","39.63548793","11.11703902","9.01","7.65","-","-","20.29","-","-","13.96"
"124","AMHARA","Shewa- Robit ","October","2015","39.90269733","10.00580856","11.45","-","10.53","12.72","37.23","-","-","12.94"
"125","AMHARA","Debre-¦","October","2015","39.52890047","9.67650294","8.00","6.66","-","11.13","14.43","-","-","24.39"
"126","AMHARA","Chuahit","September","2015","39.311961","10.643157","-","-","-","-","-","-","-","12.60"
"127","AMHARA","Gondar","September","2015","37.46149667","12.59878688","12.00","-","16.00","-","16.33","-","-","14.00"
"128","AMHARA","Esete","September","2015","37.88657423","10.92298692","10.12","10.11","7.78","13.19","17.91","-","-","11.83"
"129","AMHARA","Debre- Tabor ","September","2015","38.00833967","11.84769551","-","10.24","10.74","-","16.54","-","-","13.48"
"130","AMHARA","Kobo","September","2015","39.63127424","12.16406542","10.80","-","-","-","-","-","-","22.58"
"131","AMHARA","Weldiya","September","2015","39.6014117","11.82360232","13.83","10.27","9.00","-","14.97","-","-","16.69"
"132","AMHARA","Kombolcha","September","2015","39.73724188","11.07807805","13.08","10.02","9.98","-","34.92","-","-","40.40"
"133","AMHARA","Dessie","September","2015","39.63548793","11.11703902","8.35","7.58","-","-","19.26","-","-","13.64"
"134","AMHARA","Shewa- Robit ","September","2015","39.90269733","10.00580856","11.60","-","9.97","14.05","26.26","-","-","13.83"
"135","AMHARA","Debre-¦","September","2015","39.52890047","9.67650294","8.83","7.50","-","11.00","14.33","-","-","23.91"
"136","AMHARa","Mota","April","2016","37.8807432","11.07475582","18.75","-","14.79","-","16.86","-","-","15.81"
"137","AMHARa","Debre- markos ","April","2016","37.72636868","10.33641293","10.34","-","-","-","14.67","-","-","-"
"138","AMHARa","Dembecha","April","2016","37.48251554","10.56669266","16.00","-","-","-","-","-","-","-"
"139","AMHARa","Bahir- Dar ","April","2016","37.3815488","11.58416449","12.32","-","9.65","-","20.00","-","-","15.66"
"140","AMHARa","Sekota","April","2016","39.03355257","12.62479803","9.56","9.14","9.34","-","-","-","-","16.88"
"141","AMHARa","Amde Work ","April","2016","38.85815043","12.45920199","10.61","-","-","-","-","-","-","-"
"142","AMHARa","Danigla","April","2016","36.83153176","11.25223153","12.25","-","-","-","-","-","-","13.35"
"143","AMHARa","Chagni","April","2016","36.50793596","10.95196565","12.00","-","8.00","-","-","-","-","10.39"
"144","AMHARa","Kemise","April","2016","39.85696873","10.71374234","11.61","11.72","11.43","-","-","-","-","24.34"
"145","AMHARa","Bati","April","2016","40.0181327","11.19153266","12.32","-","-","-","-","30.00","-","33.66"
"146","AMHARa","Mota","AUGUST","2015","37.8807432","11.07475582","11.59","-","12.16","-","16.49","-","-","14.49"
"147","AMHARa","Debre- markos ","AUGUST","2015","37.72636868","10.33641293","11.78","-","-","-","-","-","-","-"
"148","AMHARa","Dembecha","AUGUST","2015","37.48251554","10.56669266","16.00","-","-","-","-","-","-","-"
"149","AMHARa","Bahir- Dar ","AUGUST","2015","37.3815488","11.58416449","13.66","-","12.00","-","18.64","-","-","15.33"
"150","AMHARa","Sekota","AUGUST","2015","39.03355257","12.62479803","9.41","9.04","8.61","-","-","-","-","15.39"
"151","AMHARa","Amde Work ","AUGUST","2015","38.85815043","12.45920199","12.58","-","-","-","-","-","-","-"
"152","AMHARa","Danigla","AUGUST","2015","36.83153176","11.25223153","13.50","-","-","-","-","-","-","18.23"
"153","AMHARa","Chagni","AUGUST","2015","36.50793596","10.95196565","12.00","-","10.00","-","-","-","-","11.16"
"154","AMHARa","Kemise","AUGUST","2015","39.85696873","10.71374234","9.68","9.76","11.54","-","-","-","-","25.98"
"155","AMHARa","Bati","AUGUST","2015","40.0181327","11.19153266","13.17","-","-","-","-","26.00","-","28.06"
"156","AMHARa","Mota","DECEMBER","2015","37.8807432","11.07475582","20.01","-","-","-","20.00","-","-","21.99"
"157","AMHARa","Debre- markos ","DECEMBER","2015","37.72636868","10.33641293","10.82","-","-","-","-","-","-","-"
"158","AMHARa","Dembecha","DECEMBER","2015","37.48251554","10.56669266","-","-","-","-","-","-","-","-"
"159","AMHARa","Bahir- Dar ","DECEMBER","2015","37.3815488","11.58416449","13.66","-","11.66","-","18.00","-","-","14.66"
"160","AMHARa","Sekota","DECEMBER","2015","39.03355257","12.62479803","10.28","9.73","9.33","-","-","-","-","13.53"
"161","AMHARa","Amde Work ","DECEMBER","2015","38.85815043","12.45920199","10.78","-","-","-","-","-","-","-"
"162","AMHARa","Danigla","DECEMBER","2015","36.83153176","11.25223153","16.24","-","-","-","-","-","-","11.56"
"163","AMHARa","Chagni","DECEMBER","2015","36.50793596","10.95196565","12.00","-","8.32","-","-","-","-","10.03"
"164","AMHARa","Kemise","DECEMBER","2015","39.85696873","10.71374234","12.64","9.84","9.81","-","-","-","-","19.08"
"165","AMHARa","Bati","DECEMBER","2015","40.0181327","11.19153266","11.68","-","-","-","-","30.00","-","34.32"
"166","AMHARa","Mota","February","2016","37.8807432","11.07475582","18.16","-","13.64","-","20.46","-","-","15.03"
"167","AMHARa","Debre- markos ","February","2016","37.72636868","10.33641293","9.99","-","-","-","-","-","-","-"
"168","AMHARa","Dembecha","February","2016","37.48251554","10.56669266","16.00","-","-","-","-","-","-","-"
"169","AMHARa","Bahir- Dar ","February","2016","37.3815488","11.58416449","12.66","-","12.00","-","20.00","-","-","14.33"
"170","AMHARa","Sekota","February","2016","39.03355257","12.62479803","10.40","9.91","9.56","-","-","-","-","18.98"
"171","AMHARa","Amde Work ","February","2016","38.85815043","12.45920199","10.99","-","-","-","-","-","-","-"
"172","AMHARa","Danigla","February","2016","36.83153176","11.25223153","12.25","-","-","-","-","-","-","13.35"
"173","AMHARa","Chagni","February","2016","36.50793596","10.95196565","11.66","-","8.00","-","-","-","-","10.36"
"174","AMHARa","Kemise","February","2016","39.85696873","10.71374234","11.18","10.24","10.52","-","-","-","-","25.96"
"175","AMHARa","Bati","February","2016","40.0181327","11.19153266","12.13","-","-","-","-","35.00","-","33.66"
"176","AMHARa","Mota","JANUARY","2016","37.8807432","11.07475582","19.74","-","14.00","-","20.46","-","-","18.74"
"177","AMHARa","Debre- markos ","JANUARY","2016","37.72636868","10.33641293","10.34","-","-","-","-","-","-","-"
"178","AMHARa","Dembecha","JANUARY","2016","37.48251554","10.56669266","16.00","-","-","-","-","-","-","-"
"179","AMHARa","Bahir- Dar ","JANUARY","2016","37.3815488","11.58416449","12.66","-","11.66","-","20.00","-","-","14.66"
"180","AMHARa","Sekota","JANUARY","2016","39.03355257","12.62479803","10.50","9.91","9.87","-","-","-","-","18.97"
"181","AMHARa","Amde Work ","JANUARY","2016","38.85815043","12.45920199","10.79","-","-","-","-","-","-","-"
"182","AMHARa","Danigla","JANUARY","2016","36.83153176","11.25223153","12.12","-","-","-","-","-","-","15.06"
"183","AMHARa","Chagni","JANUARY","2016","36.50793596","10.95196565","12.00","-","8.00","-","-","-","-","9.69"
"184","AMHARa","Kemise","JANUARY","2016","39.85696873","10.71374234","12.07","11.79","11.32","-","-","-","-","21.04"
"185","AMHARa","Bati","JANUARY","2016","40.0181327","11.19153266","12.63","-","-","-","-","30.00","-","35.37"
"186","AMHARa","Mota","JULY","2015","37.8807432","11.07475582","12.51","-","11.84","-","16.86","-","-","16.14"
"187","AMHARa","Debre- markos ","JULY","2015","37.72636868","10.33641293","12.08","-","-","-","-","-","-","-"
"188","AMHARa","Dembecha","JULY","2015","37.48251554","10.56669266","17.00","-","-","-","-","-","-","-"
"189","AMHARa","Bahir- Dar ","JULY","2015","37.3815488","11.58416449","13.33","-","11.83","-","18.00","-","-","14.66"
"190","AMHARa","Sekota","JULY","2015","39.03355257","12.62479803","9.52","8.82","9.03","-","-","-","-","14.90"
"191","AMHARa","Amde Work ","JULY","2015","38.85815043","12.45920199","12.25","-","-","-","-","-","-","-"
"192","AMHARa","Danigla","JULY","2015","36.83153176","11.25223153","14.01","-","-","-","-","-","-","16.23"
"193","AMHARa","Chagni","JULY","2015","36.50793596","10.95196565","12.00","-","9.65","-","-","-","-","10.36"
"194","AMHARa","Kemise","JULY","2015","39.85696873","10.71374234","12.91","11.32","11.54","-","-","-","-","24.01"
"195","AMHARa","Bati","JULY","2015","40.0181327","11.19153266","12.28","-","-","-","-","28.98","-","27.83"
"196","AMHARa","Mota","June","2016","37.8807432","11.07475582","19.84","-","14.58","-","16.86","-","-","13.89"
"197","AMHARa","Debre- markos ","June","2016","37.72636868","10.33641293","9.77","-","-","-","-","-","-","-"
"198","AMHARa","Dembecha","June","2016","37.48251554","10.56669266","16.00","-","-","-","-","-","-","-"
"199","AMHARa","Bahir- Dar ","June","2016","37.3815488","11.58416449","13.16","-","10.66","-","23.66","-","-","15.66"
"200","AMHARa","Sekota","June","2016","39.03355257","12.62479803","9.00","8.34","8.48","-","-","-","-","14.90"
"201","AMHARa","Amde Work ","June","2016","38.85815043","12.45920199","10.83","-","-","-","-","-","-","-"
"202","AMHARa","Danigla","June","2016","36.83153176","11.25223153","13.85","-","-","-","-","-","-","14.31"
"203","AMHARa","Chagni","June","2016","36.50793596","10.95196565","12.00","-","8.00","-","-","-","-","9.38"
"204","AMHARa","Kemise","June","2016","39.85696873","10.71374234","12.85","11.28","10.81","-","-","-","-","24.66"
"205","AMHARa","Bati","June","2016","40.0181327","11.19153266","12.39","-","-","-","-","32.00","-","36.82"
"206","AMHARa","Mota","March","2016","37.8807432","11.07475582","19.57","-","17.15","-","19.64","-","-","17.35"
"207","AMHARa","Debre- markos ","March","2016","37.72636868","10.33641293","-","11.52","-","-","16.18","-","-","-"
"208","AMHARa","Dembecha","March","2016","37.48251554","10.56669266","16.00","-","-","-","-","-","-","-"
"209","AMHARa","Bahir- Dar ","March","2016","37.3815488","11.58416449","13.33","-","11.66","-","19.66","-","-","15.33"
"210","AMHARa","Sekota","March","2016","39.03355257","12.62479803","10.67","10.27","9.83","-","-","-","-","18.45"
"211","AMHARa","Amde Work ","March","2016","38.85815043","12.45920199","11.04","-","-","-","-","-","-","-"
"212","AMHARa","Danigla","March","2016","36.83153176","11.25223153","11.94","-","-","-","-","-","-","14.31"
"213","AMHARa","Chagni","March","2016","36.50793596","10.95196565","10.00","-","8.00","-","-","-","-","11.16"
"214","AMHARa","Kemise","March","2016","39.85696873","10.71374234","11.54","11.22","11.54","-","-","-","-","25.02"
"215","AMHARa","Bati","March","2016","40.0181327","11.19153266","12.59","-","-","-","-","-","-","34.57"
"216","AMHARa","Mota","May","2016","37.8807432","11.07475582","18.50","-","14.38","-","17.24","-","-","15.09"
"217","AMHARa","Debre- markos ","May","2016","37.72636868","10.33641293","9.19","-","-","-","-","-","-","-"
"218","AMHARa","Dembecha","May","2016","37.48251554","10.56669266","16.00","-","-","-","-","-","-","-"
"219","AMHARa","Bahir- Dar ","May","2016","37.3815488","11.58416449","13.33","-","9.65","-","20.33","-","-","15.66"
"220","AMHARa","Sekota","May","2016","39.03355257","12.62479803","9.39","8.93","8.54","-","-","-","-","18.37"
"221","AMHARa","Amde Work ","May","2016","38.85815043","12.45920199","10.85","-","-","-","-","-","-","-"
"222","AMHARa","Danigla","May","2016","36.83153176","11.25223153","12.31","-","-","-","-","-","-","15.42"
"223","AMHARa","Chagni","May","2016","36.50793596","10.95196565","12.00","-","8.00","-","-","-","-","9.38"
"224","AMHARa","Kemise","May","2016","39.85696873","10.71374234","11.50","11.78","11.54","-","-","-","-","23.21"
"225","AMHARa","Bati","May","2016","40.0181327","11.19153266","10.83","-","-","-","-","30.00","-","33.66"
"226","AMHARa","Mota","NOVEMBER","2015","37.8807432","11.07475582","20.01","-","15.04","-","20.00","-","-","12.32"
"227","AMHARa","Debre- markos ","NOVEMBER","2015","37.72636868","10.33641293","11.03","-","-","-","-","-","-","-"
"228","AMHARa","Dembecha","NOVEMBER","2015","37.48251554","10.56669266","-","-","-","-","-","-","-","-"
"229","AMHARa","Bahir- Dar ","NOVEMBER","2015","37.3815488","11.58416449","13.33","-","12.00","-","19.31","-","-","14.98"
"230","AMHARa","Sekota","NOVEMBER","2015","39.03355257","12.62479803","10.30","9.82","9.37","-","-","-","-","15.78"
"231","AMHARa","Amde Work ","NOVEMBER","2015","38.85815043","12.45920199","10.17","-","-","-","-","-","-","-"
"232","AMHARa","Danigla","NOVEMBER","2015","36.83153176","11.25223153","13.56","-","-","-","-","-","-","14.31"
"233","AMHARa","Chagni","NOVEMBER","2015","36.50793596","10.95196565","12.00","-","10.83","-","-","-","-","10.36"
"234","AMHARa","Kemise","NOVEMBER","2015","39.85696873","10.71374234","13.05","11.96","11.98","-","-","-","-","23.22"
"235","AMHARa","Bati","NOVEMBER","2015","40.0181327","11.19153266","12.31","-","-","-","-","30.00","-","28.05"
"236","AMHARa","Mota","October","2015","37.8807432","11.07475582","20.83","-","13.64","-","20.00","-","-","13.50"
"237","AMHARa","Debre- markos ","October","2015","37.72636868","10.33641293","11.60","-","-","-","-","-","-","-"
"238","AMHARa","Dembecha","October","2015","37.48251554","10.56669266","17.00","-","-","-","-","-","-","-"
"239","AMHARa","Bahir- Dar ","October","2015","37.3815488","11.58416449","13.15","-","12.32","-","19.31","-","-","15.66"
"240","AMHARa","Sekota","October","2015","39.03355257","12.62479803","12.40","11.85","11.18","-","-","-","-","16.46"
"241","AMHARa","Amde Work ","October","2015","38.85815043","12.45920199","11.16","-","-","-","-","-","-","-"
"242","AMHARa","Danigla","October","2015","36.83153176","11.25223153","13.56","-","-","-","-","-","-","18.23"
"243","AMHARa","Chagni","October","2015","36.50793596","10.95196565","13.00","-","10.00","-","-","-","-","10.36"
"244","AMHARa","Kemise","October","2015","39.85696873","10.71374234","12.97","12.90","11.95","-","-","-","-","20.84"
"245","AMHARa","Bati","October","2015","40.0181327","11.19153266","12.96","-","-","-","-","26.00","-","28.30"
"246","AMHARa","Mota","September","2015","37.8807432","11.07475582","15.54","-","15.85","-","17.45","-","-","21.03"
"247","AMHARa","Debre- markos ","September","2015","37.72636868","10.33641293","12.02","-","-","-","-","-","-","-"
"248","AMHARa","Dembecha","September","2015","37.48251554","10.56669266","16.00","-","-","-","-","-","-","-"
"249","AMHARa","Bahir- Dar ","September","2015","37.3815488","11.58416449","13.15","-","11.97","-","18.64","-","-","15.66"
"250","AMHARa","Sekota","September","2015","39.03355257","12.62479803","11.66","11.08","9.76","-","-","-","-","15.19"
"251","AMHARa","Amde Work ","September","2015","38.85815043","12.45920199","11.51","-","-","-","-","-","-","-"
"252","AMHARa","Danigla","September","2015","36.83153176","11.25223153","13.22","-","-","-","-","-","-","15.42"
"253","AMHARa","Chagni","September","2015","36.50793596","10.95196565","-","-","10.00","-","-","-","-","9.38"
"254","AMHARa","Kemise","September","2015","39.85696873","10.71374234","9.68","9.92","11.32","-","-","-","-","28.01"
"255","AMHARa","Bati","September","2015","40.0181327","11.19153266","12.75","-","-","-","-","30.00","-","28.04"
"256","GAMBELLA","Gambella","April","2016","34.58547076","8.249396585","15.00","15.00","15.00","-","-","-","-","-"
"257","GAMBELLA","Shebo- kire ","April","2016",NA,NA,"15.00","-","15.00","5.12","-","-","-","-"
"258","GAMBELLA","Meti","April","2016","7.233333333","35.31666667","10.00","-","10.00","-","-","-","-","23.09"
"259","DIREDAWA","Dire Dawa ","April","2016","41.8572763","9.593652332","12.73","-","10.49","13.00","-","-","-","25.65"
"260","DIREDAWA","Melka- Jebdu ","April","2016","41.77420401","9.617496554","11.00","-","10.00","-","-","-","-","30.00"
"261","GAMBELLA","Gambella","AUGUST","2015","34.58547076","8.249396585","14.00","14.00","14.00","-","-","-","-","-"
"262","GAMBELLA","Shebo- kire ","AUGUST","2015",NA,NA,"15.00","-","15.00","-","-","-","-","-"
"263","GAMBELLA","Meti","AUGUST","2015","7.233333333","35.31666667","12.00","-","9.65","-","-","-","-","17.15"
"264","DIREDAWA","Dire Dawa ","AUGUST","2015","41.8572763","9.593652332","13.47","12.00","11.66","13.66","-","-","-","24.33"
"265","DIREDAWA","Melka- Jebdu ","AUGUST","2015","41.77420401","9.617496554","12.00","11.00","11.00","12.00","-","-","-","30.00"
"266","GAMBELLA","Gambella","DECEMBER","2015","34.58547076","8.249396585","15.00","15.00","15.00","-","-","-","-","-"
"267","GAMBELLA","Shebo- kire ","DECEMBER","2015",NA,NA,"15.00","-","15.00","-","-","-","-","-"
"268","GAMBELLA","Meti","DECEMBER","2015","7.233333333","35.31666667","10.66","-","10.00","-","-","-","-","18.19"
"269","DIREDAWA","Dire Dawa ","DECEMBER","2015","41.8572763","9.593652332","13.06","-","11.00","14.00","-","-","-","23.31"
"270","DIREDAWA","Melka- Jebdu ","DECEMBER","2015","41.77420401","9.617496554","11.66","-","10.66","-","-","-","-","30.00"
"271","GAMBELLA","Gambella","February","2016","34.58547076","8.249396585","15.00","15.00","15.00","-","-","-","-","-"
"272","GAMBELLA","Shebo- kire ","February","2016",NA,NA,"15.00","-","15.00","-","-","-","-","-"
"273","GAMBELLA","Meti","February","2016","7.233333333","35.31666667","12.00","-","10.00","-","-","-","-","23.76"
"274","DIREDAWA","Dire Dawa ","February","2016","41.8572763","9.593652332","12.65","-","11.49","13.33","-","-","-","24.33"
"275","DIREDAWA","Melka- Jebdu ","February","2016","41.77420401","9.617496554","11.00","-","10.00","-","-","-","-","30.00"
"276","GAMBELLA","Gambella","JANUARY","2016","34.58547076","8.249396585","15.00","15.00","15.00","-","-","-","-","-"
"277","GAMBELLA","Shebo- kire ","JANUARY","2016",NA,NA,"-","-","15.00","-","-","-","-","-"
"278","GAMBELLA","Meti","JANUARY","2016","7.233333333","35.31666667","10.00","-","8.00","-","-","-","-","25.01"
"279","DIREDAWA","Dire Dawa ","JANUARY","2016","41.8572763","9.593652332","12.83","-","11.00","13.00","-","-","-","24.00"
"280","DIREDAWA","Melka- Jebdu ","JANUARY","2016","41.77420401","9.617496554","11.66","-","10.33","-","-","-","-","30.00"
"281","GAMBELLA","Gambella","JULY","2015","34.58547076","8.249396585","14.00","14.00","14.00","-","-","-","-","-"
"282","GAMBELLA","Shebo- kire ","JULY","2015",NA,NA,"15.00","-","15.00","-","-","-","-","-"
"283","GAMBELLA","Meti","JULY","2015","7.233333333","35.31666667","13.00","10.00","10.00","-","-","30.00","-","23.12"
"284","DIREDAWA","Dire Dawa ","JULY","2015","41.8572763","9.593652332","12.83","11.49","11.81","13.33","-","-","-","25.00"
"285","DIREDAWA","Melka- Jebdu ","JULY","2015","41.77420401","9.617496554","11.83","-","11.00","12.00","-","-","-","30.00"
"286","GAMBELLA","Gambella","June","2016","34.58547076","8.249396585","15.00","15.00","15.00","-","-","-","-","-"
"287","GAMBELLA","Shebo- kire ","June","2016",NA,NA,"15.33","-","15.00","-","-","-","-","-"
"288","GAMBELLA","Meti","June","2016","7.233333333","35.31666667","11.00","-","10.00","-","-","-","-","13.89"
"289","DIREDAWA","Dire Dawa ","June","2016","41.8572763","9.593652332","8.82","-","10.83","13.66","-","-","-","25.65"
"290","DIREDAWA","Melka- Jebdu ","June","2016","41.77420401","9.617496554","11.66","-","10.00","-","-","-","-","30.00"
"291","GAMBELLA","Gambella","March","2016","34.58547076","8.249396585","15.00","15.00","15.00","-","-","-","-","-"
"292","GAMBELLA","Shebo- kire ","March","2016",NA,NA,"15.00","-","15.00","-","-","-","-","-"
"293","GAMBELLA","Meti","March","2016","7.233333333","35.31666667","11.00","-","9.00","-","-","-","-","23.71"
"294","DIREDAWA","Dire Dawa ","March","2016","41.8572763","9.593652332","12.91","-","11.00","14.00","-","-","-","24.33"
"295","DIREDAWA","Melka- Jebdu ","March","2016","41.77420401","9.617496554","11.00","-","10.00","-","-","-","-","30.00"
"296","GAMBELLA","Gambella","May","2016","34.58547076","8.249396585","15.00","15.00","15.00","-","-","-","-","-"
"297","GAMBELLA","Shebo- kire ","May","2016",NA,NA,"15.00","-","15.00","-","-","-","-","-"
"298","GAMBELLA","Meti","May","2016","7.233333333","35.31666667","11.00","-","10.00","-","-","-","-","22.52"
"299","DIREDAWA","Dire Dawa ","May","2016","41.8572763","9.593652332","12.65","-","11.00","14.00","-","-","-","26.66"
"300","DIREDAWA","Melka- Jebdu ","May","2016","41.77420401","9.617496554","11.32","-","10.00","-","-","-","-","30.00"
"301","GAMBELLA","Gambella","NOVEMBER","2015","34.58547076","8.249396585","15.00","15.00","15.00","-","-","-","-","-"
"302","GAMBELLA","Shebo- kire ","NOVEMBER","2015",NA,NA,"-","-","15.00","5.15","-","-","-","-"
"303","GAMBELLA","Meti","NOVEMBER","2015","7.233333333","35.31666667","11.00","-","10.00","-","-","-","-","28.84"
"304","DIREDAWA","Dire Dawa ","NOVEMBER","2015","41.8572763","9.593652332","12.28","-","11.49","14.00","-","-","-","24.33"
"305","DIREDAWA","Melka- Jebdu ","NOVEMBER","2015","41.77420401","9.617496554","11.66","-","11.00","-","-","-","-","30.00"
"306","GAMBELLA","Gambella","October","2015","34.58547076","8.249396585","15.00","15.00","15.00","-","-","-","-","-"
"307","GAMBELLA","Shebo- kire ","October","2015",NA,NA,"15.00","-","15.00","-","-","-","-","-"
"308","GAMBELLA","Meti","October","2015","7.233333333","35.31666667","11.00","-","9.32","-","-","-","-","17.15"
"309","DIREDAWA","Dire Dawa ","October","2015","41.8572763","9.593652332","12.99","-","11.00","13.66","-","-","-","23.31"
"310","DIREDAWA","Melka- Jebdu ","October","2015","41.77420401","9.617496554","11.32","-","10.66","-","-","-","-","30.00"
"311","GAMBELLA","Gambella","September","2015","34.58547076","8.249396585","14.00","14.00","14.00","-","-","-","-","-"
"312","GAMBELLA","Shebo- kire ","September","2015",NA,NA,"15.00","-","15.00","-","-","-","-","-"
"313","GAMBELLA","Meti","September","2015","7.233333333","35.31666667","12.66","-","12.00","-","-","-","-","16.99"
"314","DIREDAWA","Dire Dawa ","September","2015","41.8572763","9.593652332","13.06","12.00","11.00","14.00","-","-","-","25.65"
"315","DIREDAWA","Melka- Jebdu ","September","2015","41.77420401","9.617496554","12.00","-","10.66","-","-","-","-","30.00"
"316","OROMIYA","Ghimbi","April","2016","35.83291974","9.163103789","10.82","-","9.32","-","-","-","22.65","-"
"317","OROMIYA","Dembi- dolo ","April","2016","34.79748694","8.530219501","14.00","10.00","-","-","-","30.00","20.00","-"
"318","OROMIYA","Shambu","April","2016","37.09431432","9.569809208","7.05","6.18","6.01","-","-","-","-","-"
"319","OROMIYA","Nekemte","April","2016","36.54851971","9.09042469","10.00","8.00","9.00","-","-","32.00","30.00","12.12"
"320","OROMIYA","Bedele","April","2016","36.36017384","8.454821965","15.00","12.00","10.00","-","-","-","-","14.16"
