"","Region","Market","Month","Year","Longitude","Latitude","Unmilled Maize Price Birr.KG","Milled Maize Price Birr.KG"
"293","GAMBELLA","Gambella","May","2016","34.58547076","8.249396585","6.00","8.00"
"294","GAMBELLA","Shebo- kire ","May","2016",NA,NA,"5.17","-"
"295","GAMBELLA","Meti","May","2016","7.233333333","35.31666667","5.16","6.00"
"296","DIREDAWA","Dire Dawa ","May","2016","41.8572763","9.593652332","7.08","8.20"
"297","DIREDAWA","Melka- Jebdu ","May","2016","41.77420401","9.617496554","6.50","-"
"298","GAMBELLA","Gambella","NOVEMBER","2015","34.58547076","8.249396585","6.00","8.00"
"299","GAMBELLA","Shebo- kire ","NOVEMBER","2015",NA,NA,"-","-"
"300","GAMBELLA","Meti","NOVEMBER","2015","7.233333333","35.31666667","3.50","5.00"
"301","DIREDAWA","Dire Dawa ","NOVEMBER","2015","41.8572763","9.593652332","7.48","8.00"
"302","DIREDAWA","Melka- Jebdu ","NOVEMBER","2015","41.77420401","9.617496554","8.00","-"
"303","GAMBELLA","Gambella","October","2015","34.58547076","8.249396585","6.00","8.00"
"304","GAMBELLA","Shebo- kire ","October","2015",NA,NA,"4.09","-"
"305","GAMBELLA","Meti","October","2015","7.233333333","35.31666667","4.00","5.16"
"306","DIREDAWA","Dire Dawa ","October","2015","41.8572763","9.593652332","7.39","8.94"
"307","DIREDAWA","Melka- Jebdu ","October","2015","41.77420401","9.617496554","7.32","-"
"308","GAMBELLA","Gambella","September","2015","34.58547076","8.249396585","6.00","8.00"
"309","GAMBELLA","Shebo- kire ","September","2015",NA,NA,"5.66","-"
"310","GAMBELLA","Meti","September","2015","7.233333333","35.31666667","4.64","5.65"
"311","DIREDAWA","Dire Dawa ","September","2015","41.8572763","9.593652332","6.91","8.22"
"312","DIREDAWA","Melka- Jebdu ","September","2015","41.77420401","9.617496554","7.00","-"
"313","OROMIYA","Ghimbi","April","2016","35.83291974","9.163103789","4.83","-"
"314","OROMIYA","Dembi- dolo ","April","2016","34.79748694","8.530219501","5.33","-"
"315","OROMIYA","Shambu","April","2016","37.09431432","9.569809208","4.63","-"
"316","OROMIYA","Nekemte","April","2016","36.54851971","9.09042469","5.00","6.78"
"317","OROMIYA","Bedele","April","2016","36.36017384","8.454821965","4.40","7.50"
"318","OROMIYA","Metu","April","2016","35.58726864","8.300606827","4.66","6.83"
"319","OROMIYA","Jimma","April","2016","36.84385226","7.672338798","7.00","8.57"
"320","OROMIYA","Agaro","April","2016","36.58627683","7.848002731","4.47","8.00"
"321","OROMIYA","Ambo","April","2016","37.8446066","8.976806527","4.78","-"
"322","OROMIYA","Weliso","April","2016","37.97073066","8.534178897","4.19","7.90"
"323","OROMIYA","Ejere","April","2016","39.262249","8.78288","5.82","-"
"324","OROMIYA","Fiche","April","2016","38.73344116","9.791083661","5.71","-"
"325","OROMIYA","Ghimbi","AUGUST","2015","35.83291974","9.163103789","5.00","-"
"326","OROMIYA","Dembi- dolo ","AUGUST","2015","34.79748694","8.530219501","4.00","-"
"327","OROMIYA","Shambu","AUGUST","2015","37.09431432","9.569809208","4.29","-"
"328","OROMIYA","Nekemte","AUGUST","2015","36.54851971","9.09042469","4.50","7.54"
"329","OROMIYA","Bedele","AUGUST","2015","36.36017384","8.454821965","4.00","-"
"330","OROMIYA","Metu","AUGUST","2015","35.58726864","8.300606827","5.00","7.00"
"331","OROMIYA","Jimma","AUGUST","2015","36.84385226","7.672338798","6.14","10.27"
"332","OROMIYA","Agaro","AUGUST","2015","36.58627683","7.848002731","4.47","8.00"
"333","OROMIYA","Ambo","AUGUST","2015","37.8446066","8.976806527","5.22","-"
"334","OROMIYA","Weliso","AUGUST","2015","37.97073066","8.534178897","4.31","9.38"
