"","Region","Market","Month","Year","Longitude","Latitude","pkg.wht.white","pkg.wht.mixed","pkg.wht.blred","pkg.wht.millw","pkg.wht.millm","pkg.wht.bread","pkg.wht.maltw","pkg.wht.allwh"
"239","Amhara","Bahir- Dar ","October",2015,37.3815488,11.58416449,14.66,NA,14.66,NA,NA,3.97,18.98,14.66
"240","Amhara","Sekota","October",2015,39.03355257,12.62479803,9.72,NA,NA,NA,NA,4.14,NA,9.72
"241","Amhara","Amde Work ","October",2015,38.85815043,12.45920199,9.94,NA,NA,NA,NA,3.5,NA,9.94
"242","Amhara","Danigla","October",2015,36.83153176,11.25223153,11.54,NA,NA,NA,NA,4.38,27.33,11.54
"243","Amhara","Chagni","October",2015,36.50793596,10.95196565,11,NA,NA,NA,NA,4.57,17.66,11
"244","Amhara","Kemise","October",2015,39.85696873,10.71374234,NA,17.62,13.3,NA,NA,4.05,20.72,13.3
"245","Amhara","Bati","October",2015,40.0181327,11.19153266,NA,NA,NA,NA,NA,6.56,NA,NA
"246","Amhara","Mota","September",2015,37.8807432,11.07475582,9,NA,NA,NA,NA,4.3,NA,9
"247","Amhara","Debre- Markos ","September",2015,37.72636868,10.33641293,10.03,NA,13.24,NA,NA,5.01,20.95,10.03
"248","Amhara","Dembecha","September",2015,37.48251554,10.56669266,10.09,NA,NA,NA,NA,4.2,NA,10.09
"249","Amhara","Bahir- Dar ","September",2015,37.3815488,11.58416449,13.98,NA,13.28,NA,NA,3.97,19.31,13.98
"250","Amhara","Sekota","September",2015,39.03355257,12.62479803,8.99,NA,NA,NA,NA,4.14,NA,8.99
"251","Amhara","Amde Work ","September",2015,38.85815043,12.45920199,10.73,NA,NA,NA,NA,3.5,NA,10.73
"252","Amhara","Danigla","September",2015,36.83153176,11.25223153,11.54,NA,NA,NA,NA,4.2,23.11,11.54
"253","Amhara","Chagni","September",2015,36.50793596,10.95196565,11,NA,NA,NA,NA,5.02,19.37,11
"254","Amhara","Kemise","September",2015,39.85696873,10.71374234,10.83,10.96,11.98,NA,NA,4.05,25.62,10.83
"255","Amhara","Bati","September",2015,40.0181327,11.19153266,NA,NA,NA,NA,NA,6.56,NA,NA
"256","Gambella","Gambella","April",2016,34.58547076,8.249396585,NA,NA,NA,NA,NA,3.57,NA,NA
"257","Gambella","Shebo- Kire ","April",2016,NA,NA,NA,NA,NA,NA,NA,5.01,NA,NA
"258","Gambella","Meti","April",2016,7.233333333,35.31666667,11,NA,10,NA,NA,5.39,NA,11
"259","Diredawa","Dire Dawa ","April",2016,41.8572763,9.593652332,13.98,NA,11.83,14,12.32,5.68,23.33,13.98
"260","Diredawa","Melka- Jebdu ","April",2016,41.77420401,9.617496554,13,NA,11,NA,NA,4.55,NA,13
"261","Gambella","Gambella","August",2015,34.58547076,8.249396585,20,NA,NA,NA,NA,3.33,NA,20
"262","Gambella","Shebo- Kire ","August",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Gambella","Meti","August",2015,7.233333333,35.31666667,12,NA,NA,NA,NA,5.12,NA,12
"264","Diredawa","Dire Dawa ","August",2015,41.8572763,9.593652332,15.15,NA,12.24,15,13.66,4.97,20.98,15.15
"265","Diredawa","Melka- Jebdu ","August",2015,41.77420401,9.617496554,13.66,NA,11,NA,NA,4.55,NA,13.66
"266","Gambella","Gambella","December",2015,34.58547076,8.249396585,19.31,NA,NA,NA,NA,3.39,NA,19.31
"267","Gambella","Shebo- Kire ","December",2015,NA,NA,NA,NA,NA,NA,NA,5.12,NA,NA
"268","Gambella","Meti","December",2015,7.233333333,35.31666667,11.66,NA,10.63,NA,NA,5.39,NA,11.66
"269","Diredawa","Dire Dawa ","December",2015,41.8572763,9.593652332,14.74,NA,12.96,14,13.83,4.66,24,14.74
"270","Diredawa","Melka- Jebdu ","December",2015,41.77420401,9.617496554,13.66,NA,11,NA,NA,4.55,NA,13.66
"271","Gambella","Gambella","February",2016,34.58547076,8.249396585,17.31,NA,NA,NA,NA,3.5,NA,17.31
"272","Gambella","Shebo- Kire ","February",2016,NA,NA,NA,NA,NA,NA,NA,5.25,NA,NA
"273","Gambella","Meti","February",2016,7.233333333,35.31666667,11,NA,10,NA,NA,5.39,NA,11
"274","Diredawa","Dire Dawa ","February",2016,41.8572763,9.593652332,14.64,NA,10.95,16,13.33,5.84,22.98,14.64
"275","Diredawa","Melka- Jebdu ","February",2016,41.77420401,9.617496554,13,NA,11,NA,NA,4.55,NA,13
"276","Gambella","Gambella","January",2016,34.58547076,8.249396585,19.31,NA,NA,NA,NA,3.39,NA,19.31
"277","Gambella","Shebo- Kire ","January",2016,NA,NA,NA,NA,NA,NA,NA,4.89,NA,NA
"278","Gambella","Meti","January",2016,7.233333333,35.31666667,10,NA,NA,NA,NA,5.39,NA,10
"279","Diredawa","Dire Dawa ","January",2016,41.8572763,9.593652332,14.66,NA,12.49,15,13.66,5.32,24,14.66
"280","Diredawa","Melka- Jebdu ","January",2016,41.77420401,9.617496554,13,NA,11,NA,NA,4.55,NA,13
"281","Gambella","Gambella","July",2015,34.58547076,8.249396585,18.64,NA,NA,NA,NA,3.33,NA,18.64
"282","Gambella","Shebo- Kire ","July",2015,NA,NA,NA,NA,NA,NA,NA,4.78,NA,NA
"283","Gambella","Meti","July",2015,7.233333333,35.31666667,12.66,10,10,NA,NA,4.89,NA,12.66
"284","Diredawa","Dire Dawa ","July",2015,41.8572763,9.593652332,14.82,NA,11.49,16,13.33,4.81,22.49,14.82
"285","Diredawa","Melka- Jebdu ","July",2015,41.77420401,9.617496554,13.16,NA,11,NA,NA,4.55,NA,13.16
"286","Gambella","Gambella","June",2016,34.58547076,8.249396585,20,NA,NA,NA,NA,3.5,NA,20
"287","Gambella","Shebo- Kire ","June",2016,NA,NA,NA,NA,NA,NA,NA,4.89,NA,NA
"288","Gambella","Meti","June",2016,7.233333333,35.31666667,11,10,NA,NA,NA,5.01,NA,11
"289","Diredawa","Dire Dawa ","June",2016,41.8572763,9.593652332,15,NA,10.95,NA,12.32,5.44,22.98,15
"290","Diredawa","Melka- Jebdu ","June",2016,41.77420401,9.617496554,14,NA,11,NA,NA,4.55,NA,14
"291","Gambella","Gambella","March",2016,34.58547076,8.249396585,NA,NA,NA,NA,NA,3.57,NA,NA
"292","Gambella","Shebo- Kire ","March",2016,NA,NA,NA,NA,NA,NA,NA,5.12,NA,NA
"293","Gambella","Meti","March",2016,7.233333333,35.31666667,12,NA,10,NA,NA,5.53,NA,12
"294","Diredawa","Dire Dawa ","March",2016,41.8572763,9.593652332,13.98,NA,10.49,16,13.66,6.67,22,13.98
"295","Diredawa","Melka- Jebdu ","March",2016,41.77420401,9.617496554,13.33,NA,11,NA,NA,4.55,NA,13.33
"296","Gambella","Gambella","May",2016,34.58547076,8.249396585,20,NA,NA,NA,NA,3.57,NA,20
"297","Gambella","Shebo- Kire ","May",2016,NA,NA,NA,NA,NA,NA,NA,4.89,NA,NA
"298","Gambella","Meti","May",2016,7.233333333,35.31666667,12,NA,12,NA,NA,5.25,NA,12
"299","Diredawa","Dire Dawa ","May",2016,41.8572763,9.593652332,14.16,NA,10,16,12.66,5.46,23.31,14.16
"300","Diredawa","Melka- Jebdu ","May",2016,41.77420401,9.617496554,13,NA,11,NA,NA,4.55,NA,13
"301","Gambella","Gambella","November",2015,34.58547076,8.249396585,20,NA,NA,NA,NA,3.33,NA,20
"302","Gambella","Shebo- Kire ","November",2015,NA,NA,NA,NA,NA,NA,NA,4.89,NA,NA
"303","Gambella","Meti","November",2015,7.233333333,35.31666667,12,NA,10,NA,NA,6.38,NA,12
"304","Diredawa","Dire Dawa ","November",2015,41.8572763,9.593652332,13.99,NA,11.49,14,13.33,4.8,22,13.99
"305","Diredawa","Melka- Jebdu ","November",2015,41.77420401,9.617496554,14,NA,NA,NA,NA,4.55,NA,14
"306","Gambella","Gambella","October",2015,34.58547076,8.249396585,20,NA,NA,NA,NA,3.33,NA,20
"307","Gambella","Shebo- Kire ","October",2015,NA,NA,NA,NA,NA,NA,NA,5.01,NA,NA
"308","Gambella","Meti","October",2015,7.233333333,35.31666667,10,NA,10,NA,NA,5.39,NA,10
"309","Diredawa","Dire Dawa ","October",2015,41.8572763,9.593652332,14.83,NA,12.68,15,13.33,4.92,22,14.83
"310","Diredawa","Melka- Jebdu ","October",2015,41.77420401,9.617496554,14.66,NA,NA,NA,NA,4.55,NA,14.66
"311","Gambella","Gambella","September",2015,34.58547076,8.249396585,19.31,NA,NA,NA,NA,3.34,NA,19.31
"312","Gambella","Shebo- Kire ","September",2015,NA,NA,NA,NA,NA,NA,NA,4.89,NA,NA
"313","Gambella","Meti","September",2015,7.233333333,35.31666667,13,NA,NA,NA,NA,6.38,NA,13
"314","Diredawa","Dire Dawa ","September",2015,41.8572763,9.593652332,14.44,NA,11.49,16,13.66,5.98,17,14.44
"315","Diredawa","Melka- Jebdu ","September",2015,41.77420401,9.617496554,14.33,NA,NA,NA,NA,4.55,NA,14.33
"316","Oromiya","Ghimbi","April",2016,35.83291974,9.163103789,10.97,NA,NA,NA,NA,7,NA,10.97
"317","Oromiya","Dembi- Dolo ","April",2016,34.79748694,8.530219501,10,8,NA,NA,NA,3.96,NA,10
"318","Oromiya","Shambu","April",2016,37.09431432,9.569809208,7.12,7.1,6.44,NA,NA,5.81,NA,7.12
"319","Oromiya","Nekemte","April",2016,36.54851971,9.09042469,10,9,9,NA,NA,5,NA,10
"320","Oromiya","Bedele","April",2016,36.36017384,8.454821965,15,12,10,NA,NA,3.5,NA,15
"321","Oromiya","Metu","April",2016,35.58726864,8.300606827,12,NA,10,NA,NA,3.75,NA,12
"322","Oromiya","Jimma","April",2016,36.84385226,7.672338798,12,12,11,NA,NA,3.92,NA,12
"323","Oromiya","Agaro","April",2016,36.58627683,7.848002731,11.76,NA,NA,NA,NA,4.38,10.72,11.76
"324","Oromiya","Ambo","April",2016,37.8446066,8.976806527,7.1,8.07,8.9,NA,NA,3.76,16.14,7.1
"325","Oromiya","Weliso","April",2016,37.97073066,8.534178897,7.89,NA,NA,NA,NA,4.24,16.71,7.89
"326","Oromiya","Ejere","April",2016,39.262249,8.78288,10.1,NA,11.52,NA,NA,4.67,28.62,10.1
"327","Oromiya","Fiche","April",2016,38.73344116,9.791083661,8.39,8,10.41,NA,NA,4.55,15.51,8.39
"328","Oromiya","Ghimbi","August",2015,35.83291974,9.163103789,12,NA,NA,NA,NA,5,NA,12
"329","Oromiya","Dembi- Dolo ","August",2015,34.79748694,8.530219501,12,9.32,NA,NA,NA,3.5,NA,12
"330","Oromiya","Shambu","August",2015,37.09431432,9.569809208,9.13,9.12,NA,NA,NA,4.88,NA,9.13
"331","Oromiya","Nekemte","August",2015,36.54851971,9.09042469,10,10,10,NA,NA,5.44,NA,10
"332","Oromiya","Bedele","August",2015,36.36017384,8.454821965,15,13,11,NA,NA,4.29,NA,15
"333","Oromiya","Metu","August",2015,35.58726864,8.300606827,11,NA,11,NA,NA,3.82,NA,11
"334","Oromiya","Jimma","August",2015,36.84385226,7.672338798,12,NA,11,NA,NA,3.41,NA,12
"335","Oromiya","Agaro","August",2015,36.58627683,7.848002731,11.76,NA,NA,NA,NA,4.38,10.13,11.76
"336","Oromiya","Ambo","August",2015,37.8446066,8.976806527,10.67,NA,11.06,NA,NA,4.4,17.22,10.67
"337","Oromiya","Weliso","August",2015,37.97073066,8.534178897,10.5,NA,NA,NA,NA,3.63,16.17,10.5
"338","Oromiya","Ejere","August",2015,39.262249,8.78288,11.5,NA,NA,NA,NA,4.67,NA,11.5
"339","Oromiya","Fiche","August",2015,38.73344116,9.791083661,11.4,NA,12.2,17.02,NA,4.55,18.32,11.4
"340","Oromiya","Ghimbi","December",2015,35.83291974,9.163103789,11,10,9.85,NA,NA,5,NA,11
"341","Oromiya","Dembi- Dolo ","December",2015,34.79748694,8.530219501,9,7,NA,NA,NA,3.61,NA,9
"342","Oromiya","Shambu","December",2015,37.09431432,9.569809208,8.02,8,8.02,NA,NA,6.02,NA,8.02
"343","Oromiya","Nekemte","December",2015,36.54851971,9.09042469,11,10,10,NA,NA,4.93,NA,11
"344","Oromiya","Bedele","December",2015,36.36017384,8.454821965,13.92,12.48,11,NA,NA,3.77,NA,13.92
"345","Oromiya","Metu","December",2015,35.58726864,8.300606827,10,NA,10,NA,NA,3.82,NA,10
"346","Oromiya","Jimma","December",2015,36.84385226,7.672338798,12,NA,10,NA,NA,3.86,NA,12
"347","Oromiya","Agaro","December",2015,36.58627683,7.848002731,11.66,NA,NA,NA,NA,4.29,10.45,11.66
"348","Oromiya","Ambo","December",2015,37.8446066,8.976806527,9,NA,11.05,NA,NA,4.4,14.01,9
"349","Oromiya","Weliso","December",2015,37.97073066,8.534178897,8.43,NA,11.89,NA,NA,4.05,17.93,8.43
"350","Oromiya","Ejere","December",2015,39.262249,8.78288,9.68,NA,14.98,NA,NA,4.67,NA,9.68
"351","Oromiya","Fiche","December",2015,38.73344116,9.791083661,11.08,NA,11.89,NA,NA,4.55,17.25,11.08
"352","Oromiya","Ghimbi","February",2016,35.83291974,9.163103789,11.66,10,NA,NA,NA,5,NA,11.66
"353","Oromiya","Dembi- Dolo ","February",2016,34.79748694,8.530219501,12,9,NA,NA,NA,3.57,NA,12
"354","Oromiya","Shambu","February",2016,37.09431432,9.569809208,8.01,7.95,7.97,NA,NA,5.73,NA,8.01
"355","Oromiya","Nekemte","February",2016,36.54851971,9.09042469,10,9,9,NA,NA,5.13,NA,10
"356","Oromiya","Bedele","February",2016,36.36017384,8.454821965,15,12,10,NA,NA,3.5,NA,15
"357","Oromiya","Metu","February",2016,35.58726864,8.300606827,10,NA,10,NA,NA,3.75,NA,10
"358","Oromiya","Jimma","February",2016,36.84385226,7.672338798,12,NA,10,NA,NA,3.65,NA,12
"359","Oromiya","Agaro","February",2016,36.58627683,7.848002731,11.76,NA,NA,NA,NA,4.38,11.08,11.76
"360","Oromiya","Ambo","February",2016,37.8446066,8.976806527,8.52,NA,8.35,NA,NA,4.26,18.03,8.52
"361","Oromiya","Weliso","February",2016,37.97073066,8.534178897,8.43,NA,NA,NA,NA,3.76,19.68,8.43
"362","Oromiya","Ejere","February",2016,39.262249,8.78288,9.43,NA,11.43,NA,NA,4.67,22.24,9.43
"363","Oromiya","Fiche","February",2016,38.73344116,9.791083661,8.96,NA,11.56,NA,NA,4.55,10.84,8.96
"364","Oromiya","Ghimbi","January",2016,35.83291974,9.163103789,11,NA,NA,NA,NA,5,NA,11
"365","Oromiya","Dembi- Dolo ","January",2016,34.79748694,8.530219501,13,10,NA,NA,NA,4.04,NA,13
"366","Oromiya","Shambu","January",2016,37.09431432,9.569809208,8,6.38,6.43,NA,NA,5.93,NA,8
"367","Oromiya","Nekemte","January",2016,36.54851971,9.09042469,10,9,9,NA,NA,4.77,NA,10
"368","Oromiya","Bedele","January",2016,36.36017384,8.454821965,15,10,9,NA,NA,3.5,NA,15
"369","Oromiya","Metu","January",2016,35.58726864,8.300606827,12,NA,10.32,NA,NA,3.75,NA,12
"370","Oromiya","Jimma","January",2016,36.84385226,7.672338798,12,NA,10,NA,NA,3.92,NA,12
"371","Oromiya","Agaro","January",2016,36.58627683,7.848002731,11.47,NA,NA,NA,NA,4.38,10.32,11.47
"372","Oromiya","Ambo","January",2016,37.8446066,8.976806527,7.73,NA,11.16,NA,NA,4.07,15.23,7.73
"373","Oromiya","Weliso","January",2016,37.97073066,8.534178897,9.02,NA,13.63,NA,NA,3.76,18.49,9.02
"374","Oromiya","Ejere","January",2016,39.262249,8.78288,9.35,NA,11.06,NA,NA,4.67,25.03,9.35
"375","Oromiya","Fiche","January",2016,38.73344116,9.791083661,9.48,NA,11.31,NA,NA,4.55,15.99,9.48
"376","Oromiya","Ghimbi","July",2015,35.83291974,9.163103789,12.32,NA,NA,NA,NA,5,NA,12.32
"377","Oromiya","Dembi- Dolo ","July",2015,34.79748694,8.530219501,14,10,NA,NA,NA,3.09,NA,14
"378","Oromiya","Shambu","July",2015,37.09431432,9.569809208,9.13,9.15,9.13,NA,NA,5.15,NA,9.13
"379","Oromiya","Nekemte","July",2015,36.54851971,9.09042469,10,9,NA,NA,NA,5.49,NA,10
"380","Oromiya","Bedele","July",2015,36.36017384,8.454821965,13,10,10,NA,NA,3.7,NA,13
"381","Oromiya","Metu","July",2015,35.58726864,8.300606827,12,NA,11.32,NA,NA,3.82,NA,12
"382","Oromiya","Jimma","July",2015,36.84385226,7.672338798,12,NA,10,NA,NA,3.28,NA,12
"383","Oromiya","Agaro","July",2015,36.58627683,7.848002731,11.76,NA,NA,NA,NA,4.38,10.93,11.76
"384","Oromiya","Ambo","July",2015,37.8446066,8.976806527,10.92,NA,10.01,NA,NA,4.27,17.35,10.92
"385","Oromiya","Weliso","July",2015,37.97073066,8.534178897,11.35,NA,NA,NA,NA,3.76,16.42,11.35
"386","Oromiya","Ejere","July",2015,39.262249,8.78288,10.59,NA,17.65,NA,NA,4.67,25.03,10.59
"387","Oromiya","Fiche","July",2015,38.73344116,9.791083661,10.1,NA,12.74,NA,NA,4.55,18.55,10.1
"388","Oromiya","Ghimbi","June",2016,35.83291974,9.163103789,NA,NA,10,NA,NA,7.05,NA,10
"389","Oromiya","Dembi- Dolo ","June",2016,34.79748694,8.530219501,11.75,8.92,NA,NA,NA,3.56,NA,11.75
"390","Oromiya","Shambu","June",2016,37.09431432,9.569809208,6.52,6.4,6.45,NA,NA,5.26,NA,6.52
"391","Oromiya","Nekemte","June",2016,36.54851971,9.09042469,10,8.34,8.38,NA,NA,4.9,NA,10
"392","Oromiya","Bedele","June",2016,36.36017384,8.454821965,15.64,13,11,NA,NA,3.5,NA,15.64
"393","Oromiya","Metu","June",2016,35.58726864,8.300606827,12,NA,10.32,NA,NA,3.75,NA,12
"394","Oromiya","Jimma","June",2016,36.84385226,7.672338798,12,NA,10,NA,NA,3.86,NA,12
"395","Oromiya","Agaro","June",2016,36.58627683,7.848002731,10.59,NA,NA,NA,NA,4.38,10.1,10.59
"396","Oromiya","Ambo","June",2016,37.8446066,8.976806527,8.2,NA,10.03,NA,NA,4.04,21.79,8.2
"397","Oromiya","Weliso","June",2016,37.97073066,8.534178897,8.15,NA,13.79,NA,NA,4.38,17.4,8.15
"398","Oromiya","Ejere","June",2016,39.262249,8.78288,9.35,NA,10.98,NA,NA,4.67,25.54,9.35
"399","Oromiya","Fiche","June",2016,38.73344116,9.791083661,8.72,NA,11.22,NA,NA,4.55,15.64,8.72
"400","Oromiya","Ghimbi","March",2016,35.83291974,9.163103789,12,NA,NA,NA,NA,7,NA,12
"401","Oromiya","Dembi- Dolo ","March",2016,34.79748694,8.530219501,11.66,9,NA,NA,NA,3.63,NA,11.66
"402","Oromiya","Shambu","March",2016,37.09431432,9.569809208,7.09,7.12,6.49,NA,NA,5.83,NA,7.09
"403","Oromiya","Nekemte","March",2016,36.54851971,9.09042469,10,9,8,NA,NA,4.69,NA,10
"404","Oromiya","Bedele","March",2016,36.36017384,8.454821965,13,12,10,NA,NA,3.5,11.55,13
"405","Oromiya","Metu","March",2016,35.58726864,8.300606827,12,NA,10,NA,NA,3.75,NA,12
"406","Oromiya","Jimma","March",2016,36.84385226,7.672338798,11.76,NA,NA,NA,NA,4.38,10.52,11.76
"407","Oromiya","Agaro","March",2016,36.58627683,7.848002731,11.76,NA,NA,NA,NA,4.38,10.52,11.76
"408","Oromiya","Ambo","March",2016,37.8446066,8.976806527,10,8.61,8.75,NA,NA,3.89,10.36,10
"409","Oromiya","Weliso","March",2016,37.97073066,8.534178897,8.71,NA,NA,NA,NA,4.21,16.44,8.71
"410","Oromiya","Ejere","March",2016,39.262249,8.78288,9.68,NA,11.11,NA,NA,4.67,24.07,9.68
"411","Oromiya","Fiche","March",2016,38.73344116,9.791083661,8.47,NA,10.22,NA,NA,4.55,14.72,8.47
"412","Oromiya","Ghimbi","May",2016,35.83291974,9.163103789,10,10,NA,NA,NA,7,NA,10
"413","Oromiya","Dembi- Dolo ","May",2016,34.79748694,8.530219501,12,10,NA,NA,NA,3.43,NA,12
"414","Oromiya","Shambu","May",2016,37.09431432,9.569809208,6.41,6.38,6.41,NA,NA,5.83,NA,6.41
"415","Oromiya","Nekemte","May",2016,36.54851971,9.09042469,10,10,9,NA,NA,4.97,NA,10
"416","Oromiya","Bedele","May",2016,36.36017384,8.454821965,15,9.32,10,NA,NA,3.5,NA,15
"417","Oromiya","Metu","May",2016,35.58726864,8.300606827,12,NA,10.66,NA,NA,3.75,NA,12
"418","Oromiya","Jimma","May",2016,36.84385226,7.672338798,12,NA,10.49,NA,NA,3.86,NA,12
"419","Oromiya","Agaro","May",2016,36.58627683,7.848002731,11.56,NA,NA,NA,NA,4.38,10.59,11.56
"420","Oromiya","Ambo","May",2016,37.8446066,8.976806527,7.55,NA,10.55,NA,NA,4.04,28.32,7.55
"421","Oromiya","Weliso","May",2016,37.97073066,8.534178897,9.29,NA,10.16,NA,NA,4.38,18.49,9.29
"422","Oromiya","Ejere","May",2016,39.262249,8.78288,9.72,NA,11.3,NA,NA,4.67,28.01,9.72
"423","Oromiya","Fiche","May",2016,38.73344116,9.791083661,8.64,NA,12.67,NA,NA,4.55,12.83,8.64
"424","Oromiya","Ghimbi","November",2015,35.83291974,9.163103789,12,10.49,NA,NA,NA,5,NA,12
"425","Oromiya","Dembi- Dolo ","November",2015,34.79748694,8.530219501,12.32,9.65,NA,NA,NA,3.28,NA,12.32
"426","Oromiya","Shambu","November",2015,37.09431432,9.569809208,8.04,7.99,8.04,NA,NA,5.77,NA,8.04
"427","Oromiya","Nekemte","November",2015,36.54851971,9.09042469,11,9.48,9.99,NA,NA,4.78,NA,11
"428","Oromiya","Bedele","November",2015,36.36017384,8.454821965,15,15,10,NA,NA,3.77,NA,15
"429","Oromiya","Metu","November",2015,35.58726864,8.300606827,12,NA,11,NA,NA,3.75,NA,12
"430","Oromiya","Jimma","November",2015,36.84385226,7.672338798,12,NA,11,NA,NA,3.28,NA,12
"431","Oromiya","Agaro","November",2015,36.58627683,7.848002731,11.76,NA,NA,NA,NA,4.38,10.45,11.76
"432","Oromiya","Ambo","November",2015,37.8446066,8.976806527,9.93,NA,11.43,NA,NA,4.07,17.83,9.93
"433","Oromiya","Weliso","November",2015,37.97073066,8.534178897,10.39,12.14,NA,NA,NA,3.76,18.48,10.39
"434","Oromiya","Ejere","November",2015,39.262249,8.78288,9.68,NA,18.52,NA,NA,4.67,25.54,9.68
"435","Oromiya","Fiche","November",2015,38.73344116,9.791083661,10.6,NA,13.31,NA,NA,4.04,16.46,10.6
"436","Oromiya","Ghimbi","October",2015,35.83291974,9.163103789,12,11,NA,NA,NA,5,NA,12
"437","Oromiya","Dembi- Dolo ","October",2015,34.79748694,8.530219501,10,8,NA,NA,NA,3.76,NA,10
"438","Oromiya","Shambu","October",2015,37.09431432,9.569809208,9.19,9.14,9.13,NA,NA,5.03,NA,9.19
"439","Oromiya","Nekemte","October",2015,36.54851971,9.09042469,12.49,10,10,NA,NA,4.15,NA,12.49
"440","Oromiya","Bedele","October",2015,36.36017384,8.454821965,15,13.5,12,NA,NA,3.5,NA,15
"441","Oromiya","Metu","October",2015,35.58726864,8.300606827,12,NA,11,NA,NA,3.75,NA,12
"442","Oromiya","Jimma","October",2015,36.84385226,7.672338798,12,NA,10.49,NA,NA,3.33,NA,12
"443","Oromiya","Agaro","October",2015,36.58627683,7.848002731,11.76,NA,NA,NA,NA,4.38,10.51,11.76
"444","Oromiya","Ambo","October",2015,37.8446066,8.976806527,10.92,NA,11.3,NA,NA,4.07,16.41,10.92
"445","Oromiya","Weliso","October",2015,37.97073066,8.534178897,10.98,NA,13.56,NA,NA,3.63,17.91,10.98
"446","Oromiya","Ejere","October",2015,39.262249,8.78288,10.69,NA,18.82,NA,NA,4.67,25.54,10.69
"447","Oromiya","Fiche","October",2015,38.73344116,9.791083661,11.15,NA,11.78,NA,NA,4.55,17.07,11.15
"448","Oromiya","Ghimbi","September",2015,35.83291974,9.163103789,12,NA,NA,NA,NA,5,NA,12
"449","Oromiya","Dembi- Dolo ","September",2015,34.79748694,8.530219501,12,10,NA,NA,NA,3.63,NA,12
"450","Oromiya","Shambu","September",2015,37.09431432,9.569809208,10.32,10,10,NA,NA,4.8,NA,10.32
"451","Oromiya","Nekemte","September",2015,36.54851971,9.09042469,10.32,10,10,NA,NA,4.8,NA,10.32
"452","Oromiya","Bedele","September",2015,36.36017384,8.454821965,15,13,11,NA,NA,4.29,NA,15
"453","Oromiya","Metu","September",2015,35.58726864,8.300606827,12,NA,11,NA,NA,3.75,NA,12
"454","Oromiya","Jimma","September",2015,36.84385226,7.672338798,12.66,NA,12,NA,NA,3.33,NA,12.66
"455","Oromiya","Agaro","September",2015,36.58627683,7.848002731,11.76,NA,NA,NA,NA,4.38,11.15,11.76
"456","Oromiya","Ambo","September",2015,37.8446066,8.976806527,10.92,NA,10.92,NA,NA,4.61,18.49,10.92
"457","Oromiya","Weliso","September",2015,37.97073066,8.534178897,10.67,NA,NA,NA,NA,3.63,18.19,10.67
"458","Oromiya","Ejere","September",2015,39.262249,8.78288,10.75,NA,19.28,NA,NA,4.67,24.5,10.75
"459","Oromiya","Fiche","September",2015,38.73344116,9.791083661,11.03,NA,12.57,NA,NA,4.55,18.56,11.03
"460","Oromiya","Nazareth","April",2016,39.26941988,8.535362997,11.66,11,NA,14.66,NA,4.55,13.05,11.66
"461","Oromiya","Shashe-","April",2016,38.608142,7.205388,10.83,9.66,9,15,NA,4.86,21.78,10.83
"462","Oromiya","Diksise","April",2016,39.55824,8.059179,7.33,6.64,NA,NA,NA,5.01,NA,7.33
"463","Oromiya","Asella","April",2016,39.12972322,7.949589951,8.83,NA,NA,10,NA,4.55,15.26,8.83
"464","Oromiya","Asebe- Teferi ","April",2016,40.86319806,9.072493603,15,NA,11,NA,NA,8.12,NA,15
"465","Oromiya","Bedessa","April",2016,40.77378712,8.902011546,13.33,NA,9.84,NA,NA,7.09,NA,13.33
"466","Oromiya","Alemaya","April",2016,42.01641123,9.379383214,14,NA,11,NA,NA,5.74,NA,14
"467","Oromiya","Boreda","April",2016,41.278686,9.331067,NA,NA,12.32,NA,NA,4.61,NA,12.32
"468","Oromiya","Adaba","April",2016,39.3890878,7.004454253,8.63,7.13,NA,NA,10.66,5.46,NA,8.63
"469","Oromiya","Robe","April",2016,39.631104,7.860619,8.6,7.57,NA,NA,NA,6.18,NA,8.6
"470","Oromiya","Hagere- Mariam ","April",2016,38.23373735,5.63380625,10,NA,NA,10.66,NA,5.26,9.11,10
"471","Oromiya","Negele- Borena ","April",2016,39.577385,5.33699,NA,9.46,8.45,NA,NA,5,NA,8.45
"472","Oromiya","Nazareth","August",2015,39.26941988,8.535362997,10.66,9,NA,13.66,NA,4.2,12.16,10.66
"473","Oromiya","Shashe-","August",2015,38.608142,7.205388,12.5,11.66,11.16,15,NA,4.35,21.78,12.5
"474","Oromiya","Diksise","August",2015,39.55824,8.059179,12.59,11.4,11.4,NA,NA,5.25,NA,12.59
"475","Oromiya","Asella","August",2015,39.12972322,7.949589951,10.5,NA,NA,12,NA,4.2,17.5,10.5
"476","Oromiya","Asebe- Teferi ","August",2015,40.86319806,9.072493603,13.98,NA,10,NA,NA,4.4,NA,13.98
"477","Oromiya","Bedessa","August",2015,40.77378712,8.902011546,13,NA,9.84,NA,NA,5.54,NA,13
"478","Oromiya","Alemaya","August",2015,42.01641123,9.379383214,13.66,NA,10,NA,NA,5.26,NA,13.66
"479","Oromiya","Boreda","August",2015,41.278686,9.331067,NA,NA,10.66,NA,NA,4.77,NA,10.66
"480","Oromiya","Adaba","August",2015,39.3890878,7.004454253,10.07,8.42,NA,NA,12,5.64,NA,10.07
